PART_ID,Trial_no,Trial_type,PDI,Stim_letter,Key_pressed,letter_choose,Rt,Corr,Stimulus Time
8K24,1,training,10,↑,up,↑,1.2356112000416033,True,30
8K24,2,training,10,↓,down,↓,0.8127355000469834,True,30
8K24,3,training,10,↑,up,↑,0.7757980999886058,True,30
8K24,4,training,10,→,right,→,1.5192032000049949,True,30
8K24,5,training,10,←,left,←,1.0632520000217482,True,30
8K24,6,training,10,←,left,←,0.8004033999750391,True,30
8K24,7,training,10,→,left,←,0.5171564999618568,False,30
8K24,8,training,10,←,left,←,1.0310830000089481,True,30
8K24,9,training,10,←,left,←,1.0126634999760427,True,30
8K24,10,training,10,→,right,→,1.040659099991899,True,30
8K24,11,training,10,←,left,←,1.823904799995944,True,30
8K24,12,training,10,→,right,→,0.9639404999907129,True,30
8K24,13,training,10,→,right,→,1.5740482999826781,True,30
8K24,14,training,10,←,left,←,0.6807811000035144,True,30
8K24,15,training,10,↓,down,↓,0.8498165000346489,True,30
8K24,16,training,10,↓,down,↓,0.617162200040184,True,30
8K24,17,training,10,→,right,→,0.6792009999626316,True,30
8K24,18,training,10,↑,up,↑,0.8876342999865301,True,30
8K24,19,training,10,↑,up,↑,0.7774478999781422,True,30
8K24,20,training,10,↓,down,↓,0.8228311999700963,True,30
8K24,21,training,10,↑,up,↑,0.4173216999624856,True,18
8K24,22,training,10,→,right,→,0.5171787000144832,True,18
8K24,23,training,10,↓,down,↓,0.6296226000413299,True,18
8K24,24,training,10,↓,down,↓,0.4865569999674335,True,18
8K24,25,training,10,→,right,→,0.48978949995944276,True,18
8K24,26,training,10,←,down,↓,1.0863695000298321,False,18
8K24,27,training,10,←,left,←,0.6039653000188991,True,18
8K24,28,training,10,↑,up,↑,0.7218125000363216,True,18
8K24,29,training,10,→,right,→,0.996977299975697,True,18
8K24,30,training,10,↓,down,↓,0.6008232000167482,True,18
8K24,31,training,96,↓,down,↓,0.9395790999988094,True,15
8K24,32,training,84,→,right,→,0.5879933999967761,True,15
8K24,33,training,96,↑,up,↑,0.7445136000169441,True,15
8K24,34,experiment,108,↓,right,→,1.0314194000093266,False,15
8K24,35,experiment,156,↓,up,↑,1.479540399974212,False,15
8K24,36,experiment,108,↓,down,↓,0.9431656999513507,True,15
8K24,37,experiment,180,←,right,→,1.114963500003796,False,15
8K24,38,experiment,168,↑,up,↑,0.8261176000232808,True,15
8K24,39,experiment,72,↓,down,↓,0.6416523000225425,True,15
8K24,40,experiment,60,↓,down,↓,0.7935254999902099,True,15
8K24,41,experiment,132,↓,right,→,0.8755569999921136,False,15
8K24,42,experiment,84,↑,up,↑,0.9050368999596685,True,15
8K24,43,experiment,168,↓,down,↓,0.8266454999684356,True,15
8K24,44,experiment,60,↑,down,↓,0.6771825000178069,False,15
8K24,45,experiment,12,↑,up,↑,1.0201654999982566,True,15
8K24,46,experiment,84,→,right,→,0.8316277000121772,True,15
8K24,47,experiment,36,↓,down,↓,0.7648613000055775,True,15
8K24,48,experiment,180,↑,right,→,1.085694900015369,False,15
8K24,49,experiment,72,→,right,→,1.005378199974075,True,15
8K24,50,experiment,108,↓,down,↓,0.7052633999846876,True,15
8K24,51,experiment,84,→,right,→,0.731611100025475,True,15
8K24,52,experiment,36,→,right,→,0.6628082999959588,True,15
8K24,53,experiment,120,←,left,←,0.7211325999815017,True,15
8K24,54,experiment,72,←,left,←,0.7349776999908499,True,15
8K24,55,experiment,24,↓,down,↓,1.2933220000122674,True,15
8K24,56,experiment,180,→,left,←,0.7071421000291593,False,15
8K24,57,experiment,168,↓,down,↓,0.6042886999784969,True,15
8K24,58,experiment,132,↓,down,↓,0.7111607000115328,True,15
8K24,59,experiment,180,↑,up,↑,0.7028100999887101,True,15
8K24,60,experiment,168,←,left,←,0.5074068999965675,True,15
8K24,61,experiment,48,←,right,→,0.6177875999710523,False,15
8K24,62,experiment,48,↑,up,↑,0.7116604999755509,True,15
8K24,63,experiment,144,→,left,←,1.3207331000012346,False,15
8K24,64,experiment,120,←,left,←,0.9827940000104718,True,15
8K24,65,experiment,84,←,left,←,1.3637830999796279,True,15
8K24,66,experiment,144,↓,down,↓,0.6727088000043295,True,15
8K24,67,experiment,60,↓,down,↓,0.912681799964048,True,15
8K24,68,experiment,60,↑,right,→,0.9054610999883153,False,15
8K24,69,experiment,36,↓,down,↓,0.7024525000015274,True,15
8K24,70,experiment,48,→,right,→,0.57727700000396,True,15
8K24,71,experiment,96,→,right,→,0.5692912999656983,True,15
8K24,72,experiment,96,←,right,→,0.8797695999965072,False,15
8K24,73,experiment,132,→,left,←,1.2123912000097334,False,15
8K24,74,experiment,96,→,right,→,0.5981041000341065,True,15
8K24,75,experiment,36,↑,up,↑,1.0245916999992914,True,15
8K24,76,experiment,12,↑,up,↑,0.47974539996357635,True,15
8K24,77,experiment,12,←,right,→,0.8108554999926127,False,15
8K24,78,experiment,132,↑,right,→,1.0529895999934524,False,15
8K24,79,experiment,24,↓,left,←,1.4069266999722458,False,15
8K24,80,experiment,120,↑,up,↑,1.2685794999706559,True,15
8K24,81,experiment,156,↑,up,↑,0.8591431000386365,True,15
8K24,82,experiment,72,↓,down,↓,0.624306500016246,True,15
8K24,83,experiment,48,↓,up,↑,1.0341337000136264,False,15
8K24,84,experiment,156,↑,up,↑,0.9178286999813281,True,15
8K24,85,experiment,24,↑,up,↑,0.7148951000417583,True,15
8K24,86,experiment,156,→,left,←,1.07601960003376,False,15
8K24,87,experiment,144,→,right,→,1.0697031000163406,True,15
8K24,88,experiment,24,→,up,↑,1.0906112000229768,False,15
8K24,89,experiment,120,→,right,→,0.9426796000334434,True,15
8K24,90,experiment,144,←,left,←,0.6590870000072755,True,15
8K24,91,experiment,108,↑,up,↑,0.9579405999975279,True,15
8K24,92,experiment,96,←,right,→,0.952751700009685,False,15
8K24,93,experiment,12,←,right,→,1.2076118999975733,False,15
8K24,94,training,120,→,left,←,0.9808233000221662,False,15
8K24,95,training,24,↓,down,↓,0.9690650000120513,True,15
8K24,96,training,120,↑,right,→,0.6764065999886952,False,15
8K24,97,experiment,108,↓,up,↑,0.9272442999645136,False,15
8K24,98,experiment,72,↑,down,↓,0.669921200023964,False,15
8K24,99,experiment,96,↑,up,↑,0.6088145999819972,True,15
8K24,100,experiment,24,←,left,←,0.7358374000177719,True,15
8K24,101,experiment,84,←,left,←,1.0464750999817625,True,15
8K24,102,experiment,168,→,right,→,0.7261684999684803,True,15
8K24,103,experiment,144,↓,right,→,0.5497251999913715,False,15
8K24,104,experiment,12,←,left,←,1.098658200004138,True,15
8K24,105,experiment,36,↑,up,↑,0.9056797999655828,True,15
8K24,106,experiment,96,←,left,←,0.8199206000426784,True,15
8K24,107,experiment,132,↑,up,↑,0.9197842000285164,True,15
8K24,108,experiment,12,→,right,→,0.5005136000108905,True,15
8K24,109,experiment,60,↑,up,↑,0.7187579000019468,True,15
8K24,110,experiment,120,←,left,←,0.9935011999914423,True,15
8K24,111,experiment,144,↓,up,↑,0.7790204999619164,False,15
8K24,112,experiment,48,↓,right,→,1.4378320999676362,False,15
8K24,113,experiment,144,↓,down,↓,0.6308856999967247,True,15
8K24,114,experiment,36,→,right,→,0.7979926000116393,True,15
8K24,115,experiment,180,↑,left,←,0.9368235999718308,False,15
8K24,116,experiment,168,→,right,→,0.5134626000071876,True,15
8K24,117,experiment,60,↓,down,↓,0.8543873999733478,True,15
8K24,118,experiment,108,←,right,→,0.9480829000240192,False,15
8K24,119,experiment,84,↑,left,←,1.0998280000058003,False,15
8K24,120,experiment,120,→,right,→,0.6035727999988012,True,15
8K24,121,experiment,156,↓,down,↓,0.8342479999992065,True,15
8K24,122,experiment,60,←,right,→,0.6890497999847867,False,15
8K24,123,experiment,96,↓,down,↓,0.9013109999941662,True,15
8K24,124,experiment,132,→,right,→,0.5678044999949634,True,15
