PART_ID,Trial_no,Trial_type,PDI,Stim_letter,Key_pressed,letter_choose,Rt,Corr,Stimulus Time
23K21,1,training,10,←,no_key,no_letter,-1.0,False,30
23K21,2,training,10,→,left,←,0.7272802999941632,False,30
23K21,3,training,10,←,right,→,0.18387130001792684,False,30
23K21,4,training,10,↓,left,←,0.15164569998160005,False,30
23K21,5,training,10,←,left,←,0.350466099975165,True,30
23K21,6,training,10,↓,right,→,0.23373199999332428,False,30
23K21,7,training,10,←,left,←,0.2838522999663837,True,30
23K21,8,training,10,↑,right,→,1.0583742000162601,False,30
23K21,9,training,10,↓,no_key,no_letter,-1.0,False,30
23K21,10,training,10,→,right,→,0.2496631999965757,True,30
23K21,11,training,10,→,down,↓,0.4009231000090949,False,30
23K21,12,training,10,↑,right,→,0.5671123000211082,False,30
23K21,13,training,10,↓,left,←,0.7990449000499211,False,30
23K21,14,training,10,→,left,←,0.1504597999737598,False,30
23K21,15,training,10,→,right,→,0.2503869999782182,True,30
23K21,16,training,10,↓,right,→,0.26718070002971217,False,30
23K21,17,training,10,↑,up,↑,0.2503969999961555,True,30
23K21,18,training,10,↑,left,←,0.36710889998357743,False,30
23K21,19,training,10,→,no_key,no_letter,-1.0,False,30
23K21,20,training,10,↑,up,↑,0.33370859996648505,True,30
23K21,21,training,10,←,up,↑,0.06706540001323447,False,18
23K21,22,training,10,↓,down,↓,0.21710319997509941,True,18
23K21,23,training,10,↓,up,↑,0.202026900020428,False,18
23K21,24,training,10,↓,left,←,0.1669654999859631,False,18
23K21,25,training,10,→,down,↓,0.11885070003336295,False,18
23K21,26,training,10,→,left,←,0.10107410000637174,False,18
23K21,27,training,10,↑,right,→,0.11755629989784211,False,18
23K21,28,training,10,↑,up,↑,0.0670741000212729,True,18
23K21,29,training,10,→,down,↓,0.10025349992793053,False,18
23K21,30,training,10,←,left,←,0.0671913999831304,True,18
23K21,31,training,108,↑,left,←,0.21708410000428557,False,15
23K21,32,training,60,↓,left,←,0.44048620003741235,False,15
23K21,33,training,84,←,up,↑,0.18376599997282028,False,15
23K21,34,experiment,12,↓,left,←,0.5564669000450522,False,15
23K21,35,experiment,120,↑,left,←,0.1351703000254929,False,15
23K21,36,experiment,84,↑,up,↑,0.16706360003445297,True,15
23K21,37,experiment,60,←,right,→,0.1506097000092268,False,15
23K21,38,experiment,156,↑,left,←,0.25061460002325475,False,15
23K21,39,experiment,36,→,right,→,0.36714210000354797,True,15
23K21,40,experiment,144,→,up,↑,0.21830629999749362,False,15
23K21,41,experiment,84,↑,left,←,0.48581019998528063,False,15
23K21,42,experiment,132,←,left,←,0.20070940000005066,True,15
23K21,43,experiment,168,→,left,←,0.1670422999886796,False,15
23K21,44,experiment,180,←,right,→,0.16701269999612123,False,15
23K21,45,experiment,144,←,left,←,0.21711660001892596,True,15
23K21,46,experiment,144,→,no_key,no_letter,-1.0,False,15
23K21,47,experiment,36,↓,right,→,0.5458010999718681,False,15
23K21,48,experiment,84,↑,left,←,0.38374830002430826,False,15
23K21,49,experiment,72,←,up,↑,0.21741030004341155,False,15
23K21,50,experiment,84,↓,right,→,0.20161960006225854,False,15
23K21,51,experiment,168,←,left,←,0.20200010004919022,True,15
23K21,52,experiment,12,↓,left,←,0.4738303000340238,False,15
23K21,53,experiment,36,↑,left,←,0.2173608000157401,False,15
23K21,54,experiment,48,←,left,←,0.15035999997053295,True,15
23K21,55,experiment,108,→,up,↑,0.2172495999839157,False,15
23K21,56,experiment,60,↓,left,←,0.31665829999838024,False,15
23K21,57,experiment,72,↑,left,←,0.2504935000324622,False,15
23K21,58,experiment,36,→,left,←,0.30037349998019636,False,15
23K21,59,experiment,108,←,no_key,no_letter,-1.0,False,15
23K21,60,experiment,132,↑,left,←,0.5021286000264809,False,15
23K21,61,experiment,24,↓,down,↓,0.3676798000233248,True,15
23K21,62,experiment,156,↑,left,←,0.16712359990924597,False,15
23K21,63,experiment,48,↓,left,←,0.26726759993471205,False,15
23K21,64,experiment,168,→,right,→,0.48622999992221594,True,15
23K21,65,experiment,132,←,left,←,0.7818192999111488,True,15
23K21,66,experiment,120,←,no_key,no_letter,-1.0,False,15
23K21,67,experiment,96,→,right,→,0.4508341000182554,True,15
23K21,68,experiment,168,←,left,←,0.4873182999435812,True,15
23K21,69,experiment,96,↓,right,→,0.44966269994620234,False,15
23K21,70,experiment,108,↑,up,↑,0.46857530006673187,True,15
23K21,71,experiment,72,↓,up,↑,0.7231784999603406,False,15
23K21,72,experiment,72,↓,left,←,0.43350350006949157,False,15
23K21,73,experiment,24,→,up,↑,1.413711900007911,False,15
23K21,74,experiment,120,→,left,←,0.43856869998853654,False,15
23K21,75,experiment,156,←,left,←,1.131977199926041,True,15
23K21,76,experiment,156,↑,up,↑,0.47033100004773587,True,15
23K21,77,experiment,96,↑,right,→,0.6369496000697836,False,15
23K21,78,experiment,180,↓,left,←,0.503183800028637,False,15
23K21,79,experiment,60,←,left,←,0.7686436999356374,True,15
23K21,80,experiment,120,↓,right,→,0.5169758999254555,False,15
23K21,81,experiment,132,←,right,→,1.4341004999587312,False,15
23K21,82,experiment,144,↓,right,→,1.849059300031513,False,15
23K21,83,experiment,24,←,left,←,0.87040260003414,True,15
23K21,84,experiment,180,←,down,↓,0.8110973999137059,False,15
23K21,85,experiment,24,↓,right,→,1.170030300039798,False,15
23K21,86,experiment,60,↓,down,↓,0.5371097000315785,True,15
23K21,87,experiment,48,←,down,↓,0.9470352000789717,False,15
23K21,88,experiment,96,↓,left,←,0.9239443000406027,False,15
23K21,89,experiment,48,→,right,→,1.0839455999666825,True,15
23K21,90,experiment,108,→,left,←,1.0335307999048382,False,15
23K21,91,experiment,12,↓,down,↓,0.44877419993281364,True,15
23K21,92,experiment,180,↓,right,→,1.3979612999828532,False,15
23K21,93,experiment,12,↓,right,→,1.0986617000307888,False,15
23K21,94,training,24,↓,right,→,0.5465805999701843,False,16
23K21,95,training,168,↑,left,←,0.8196599999209866,False,16
23K21,96,training,60,←,right,→,0.5713602000614628,False,16
23K21,97,experiment,72,←,right,→,0.9456250000512227,False,16
23K21,98,experiment,72,↓,right,→,1.0284700999036431,False,16
23K21,99,experiment,144,→,left,←,0.7338080999907106,False,16
23K21,100,experiment,36,←,up,↑,0.9568426000187173,False,16
23K21,101,experiment,48,→,right,→,0.7267145999940112,True,16
23K21,102,experiment,24,↓,left,←,0.7257374000037089,False,16
23K21,103,experiment,60,←,right,→,0.9048468999098986,False,16
23K21,104,experiment,36,→,left,←,0.9887529999250546,False,16
23K21,105,experiment,60,↓,right,→,0.880951099912636,False,16
