PART_ID,Block_no,Trial_no,Block_type,Trial_type,CSI,Stim_letter,Key_pressed,letter_choose,Rt,Corr,Stimulus Time,Level,Reversal,Revs_count

PB035K21,1,1,PS,train,27,←,left,←,1.2979057999909855,True,30,-,-,-

PB035K21,1,2,PS,train,34,↑,up,↑,0.9761243000393733,True,30,-,-,-

PB035K21,1,3,PS,train,45,←,left,←,0.48369839997030795,True,30,-,-,-

PB035K21,1,4,PS,train,45,↓,down,↓,0.9436355999787338,True,30,-,-,-

PB035K21,1,5,PS,train,30,↑,up,↑,0.7658604999887757,True,30,-,-,-

PB035K21,1,6,PS,train,30,←,left,←,0.7451209999853745,True,30,-,-,-

PB035K21,1,7,PS,train,25,→,right,→,0.5169210000312887,True,30,-,-,-

PB035K21,1,8,PS,train,38,↑,up,↑,0.6003958000219427,True,30,-,-,-

PB035K21,1,9,PS,train,44,←,left,←,0.5169509999686852,True,30,-,-,-

PB035K21,1,10,PS,train,34,↑,no_key,no_letter,-1.0,False,30,-,-,-

PB035K21,2,11,AS,train,27,→,right,→,0.8338274999987334,True,45,-,-,-

PB035K21,2,12,AS,train,26,↑,down,↓,0.8171893999679014,False,45,-,-,-

PB035K21,2,13,AS,train,35,↓,down,↓,1.1683950999868102,True,45,-,-,-

PB035K21,2,14,AS,train,49,←,left,←,1.1469674999825656,True,45,-,-,-

PB035K21,2,15,AS,train,31,↑,up,↑,1.431197899975814,True,45,-,-,-

PB035K21,2,16,AS,train,37,↓,down,↓,1.3626508999732323,True,45,-,-,-

PB035K21,2,17,AS,train,44,→,right,→,0.9959313999861479,True,45,-,-,-

PB035K21,2,18,AS,train,48,←,left,←,1.0195791000151075,True,45,-,-,-

PB035K21,2,19,AS,train,32,↑,up,↑,1.1761356000206433,True,45,-,-,-

PB035K21,2,20,AS,train,45,↓,down,↓,0.943961999961175,True,45,-,-,-

PB035K21,-,21,PS,adaptive,50,←,left,←,0.6167567999800667,True,10,0,0,0

PB035K21,-,22,PS,adaptive,43,↑,up,↑,0.9483793000108562,True,10,1,0,0

PB035K21,-,23,PS,adaptive,50,↓,down,↓,1.0551040999707766,True,9,1,0,0

PB035K21,-,24,PS,adaptive,29,←,left,←,0.7443667000043206,True,9,1,0,0

PB035K21,-,25,PS,adaptive,31,↓,down,↓,0.5974188999971375,True,8,1,0,0

PB035K21,-,26,PS,adaptive,27,←,left,←,0.7246042999904603,True,8,1,0,0

PB035K21,-,27,PS,adaptive,49,→,down,↓,1.0859591999906115,False,7,-1,1,1

PB035K21,-,28,PS,adaptive,29,↓,down,↓,0.7176026000524871,True,8,-1,0,1

PB035K21,-,29,PS,adaptive,47,←,left,←,0.7045529999886639,True,8,1,1,2

PB035K21,-,30,PS,adaptive,26,↓,down,↓,0.6426959999953397,True,7,1,0,2

PB035K21,-,31,PS,adaptive,32,↑,down,↓,0.6799504999653436,False,7,-1,1,3

PB035K21,-,32,PS,adaptive,38,↓,down,↓,0.5867624999955297,True,8,-1,0,3

PB035K21,-,33,PS,adaptive,43,→,right,→,0.6695019999751821,True,8,1,1,4

PB035K21,-,34,AS,adaptive,40,↓,down,↓,0.551838899962604,True,20,0,0,0

PB035K21,-,35,AS,adaptive,25,←,left,←,0.9132465000147931,True,20,1,0,0

PB035K21,-,36,AS,adaptive,46,↓,right,→,1.9245157000259496,False,19,-1,1,1

PB035K21,-,37,AS,adaptive,31,↑,down,↓,1.001514000003226,False,20,-1,0,1

PB035K21,-,38,AS,adaptive,33,→,right,→,0.9068117999704555,True,21,-1,0,1

PB035K21,-,39,AS,adaptive,37,←,down,↓,0.9079288999782875,False,21,-1,0,1

PB035K21,-,40,AS,adaptive,50,→,right,→,0.7995253000408411,True,22,-1,0,1

PB035K21,-,41,AS,adaptive,47,↓,down,↓,0.6680874000303447,True,22,1,1,2

