PART_ID,Block_no,Trial_no,Block_type,Trial_type,CSI,Stim_letter,Key_pressed,letter_choose,Rt,Corr,Stimulus Time,Level,Reversal,Revs_count
M20,1,1,PS,train,41,←,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,2,PS,train,26,↑,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,3,PS,train,44,→,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,4,PS,train,37,↑,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,5,PS,train,34,↓,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,6,PS,train,43,←,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,7,PS,train,35,↑,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,8,PS,train,28,↓,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,9,PS,train,37,↑,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,10,PS,train,48,←,no_key,no_letter,-1.0,False,30,-,-,-
