PART_ID,Block_no,Trial_no,Block_type,Trial_type,CSI,Stim_letter,Key_pressed,letter_choose,Rt,Corr,Stimulus Time,Level,Reversal,Revs_count
M20,1,1,PS,train,38,↑,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,2,PS,train,39,↓,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,3,PS,train,37,←,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,4,PS,train,44,→,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,5,PS,train,47,↓,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,6,PS,train,44,←,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,7,PS,train,30,→,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,8,PS,train,30,↓,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,9,PS,train,46,↑,no_key,no_letter,-1.0,False,30,-,-,-
M20,1,10,PS,train,41,←,no_key,no_letter,-1.0,False,30,-,-,-
