PART_ID,AS_1,AS_2,AS_3,AS_4,PS_1,PS_2,PS_3,PS_4,temporal_CIRCLES,temporal_SQUARES,inspection_CIRCLES,inspection_SQUARES,anti_mean,pro_mean,contrast,flag_AS_1_too_fast,flag_AS_2_too_fast,flag_AS_3_too_fast,flag_AS_4_too_fast,flag_PS_1_too_fast,flag_PS_2_too_fast,flag_PS_3_too_fast,flag_PS_4_too_fast,flag_AS_1_too_slow,flag_AS_2_too_slow,flag_AS_3_too_slow,flag_AS_4_too_slow,flag_PS_1_too_slow,flag_PS_2_too_slow,flag_PS_3_too_slow,flag_PS_4_too_slow,flag_negative_contrast,flag_zero_temporal_C,flag_zero_temporal_S,flag_zero_inspection_C,flag_zero_inspection_S,domain_outlier,mad_AS_1,mad_AS_2,mad_AS_3,mad_AS_4,mad_PS_1,mad_PS_2,mad_PS_3,mad_PS_4,mad_contrast,mad_temporal_C,mad_temporal_S,mad_inspection_C,mad_inspection_S,mad_outlier,mahal_dist_saccade,mahal_dist_processing,mahal_outlier_saccade,mahal_outlier_processing,mahal_outlier,stat_criteria_count,is_outlier,outlier_type
Y2-S2-047M32,199.99919999999997,183.33259999999999,178.57071428571427,161.90411428571426,121.4280857142857,130.95185714285714,123.80902857142857,128.57091428571428,14.285657142857142,26.190371428571428,73.80922857142858,52.380742857142856,180.95165714285713,126.18997142857143,54.761685714285704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.2444550858136991,0.6615402802831669,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-049K21,373.8080285714285,361.90331428571426,354.76048571428566,347.6176571428571,228.57051428571427,211.90391428571425,257.14182857142856,159.5231714285714,19.047542857142854,21.428485714285713,107.14242857142857,78.57111428571429,359.5223714285714,214.2848571428571,145.23751428571427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7123642701046301,1.5288961221127906,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-051K23,269.0465428571428,297.61785714285713,314.28445714285715,335.7129428571428,119.04714285714286,166.666,135.71374285714285,130.95185714285714,30.952257142857142,38.09508571428571,80.95205714285713,54.76168571428571,304.16544999999996,138.0946857142857,166.07076428571426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.294566474003516,0.544351005040041,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-053K19,285.7131428571428,340.47482857142853,321.4272857142857,345.2367142857143,304.76068571428567,202.38014285714283,164.28505714285714,228.57051428571427,26.190371428571428,19.047542857142854,107.14242857142857,45.23791428571428,323.2129928571428,224.99909999999997,98.21389285714284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.458009862526473,3.3828789016528655,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-054K22,266.6656,223.80862857142856,259.5227714285714,219.04674285714285,133.3328,135.71374285714285,159.5231714285714,147.61845714285715,45.23791428571428,23.80942857142857,80.95205714285713,83.333,242.2609357142857,144.04704285714286,98.21389285714284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.0652033621509283,1.4102097571075076,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-055K22,180.95165714285713,242.8561714285714,285.7131428571428,266.6656,176.18977142857142,157.14222857142857,249.999,199.99919999999997,16.6666,28.571314285714283,64.28545714285714,71.4282857142857,244.04664285714284,195.83255,48.214092857142845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.1350676956693961,0.2994269323015157,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-056M23,221.4276857142857,221.4276857142857,240.47522857142857,230.95145714285712,121.4280857142857,104.76148571428571,92.85677142857142,104.76148571428571,11.904714285714284,26.190371428571428,59.52357142857143,59.52357142857143,228.57051428571427,105.95195714285714,122.61855714285713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4237343888934617,0.38863732046413724,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-057K24,285.7131428571428,276.18937142857146,235.71334285714283,219.04674285714285,345.2367142857143,314.28445714285715,195.23731428571426,209.52297142857142,14.285657142857142,23.80942857142857,109.52337142857142,66.6664,254.16565,266.0703642857143,-11.904714285714277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7.448478137606476,1.8877250245979782,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-058K25,252.37994285714282,311.90351428571427,283.3322,249.999,166.666,185.71354285714284,273.8084285714285,233.33239999999998,23.80942857142857,28.571314285714283,69.04734285714287,64.28545714285714,274.4036642857143,214.88009285714284,59.523571428571444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9050389940488108,0.15013537207730956,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-061K28,283.3322,228.57051428571427,211.90391428571425,230.95145714285712,304.76068571428567,304.76068571428567,309.52257142857144,240.47522857142857,19.047542857142854,23.80942857142857,92.85677142857142,57.14262857142857,238.68952142857142,289.87979285714283,-51.19027142857141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.020728163326653,1.0310575359078336,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-062M21,223.80862857142856,288.09408571428565,340.47482857142853,466.66479999999996,197.61825714285715,366.66519999999997,288.09408571428565,209.52297142857142,38.09508571428571,16.6666,66.6664,49.99979999999999,329.7605857142857,265.47512857142857,64.28545714285713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.609851489675016,1.1233216874216811,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-064K19,371.4270857142857,326.18917142857146,383.3318,416.66499999999996,311.90351428571427,504.75988571428564,459.5219714285714,307.14162857142856,28.571314285714283,26.190371428571428,95.23771428571428,52.380742857142856,374.4032642857143,395.83174999999994,-21.42848571428567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8.34774208219562,1.3331429036195637,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-065K21,235.71334285714283,221.4276857142857,278.5703142857143,254.7608857142857,152.38034285714284,195.23731428571426,199.99919999999997,188.09448571428572,42.85697142857143,30.952257142857142,83.333,52.380742857142856,247.61805714285714,183.9278357142857,63.69022142857145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7559865765713646,0.7058530091225279,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-068K20,357.14142857142855,392.8555714285714,259.5227714285714,271.4274857142857,238.09428571428572,323.8082285714285,247.61805714285714,242.8561714285714,9.523771428571427,47.61885714285714,80.95205714285713,64.28545714285714,320.2368142857143,263.0941857142857,57.14262857142859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.4410314570923652,0.9279311514912855,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-069K23,252.37994285714282,273.8084285714285,359.52237142857143,316.6654,209.52297142857142,230.95145714285712,242.8561714285714,221.4276857142857,14.285657142857142,21.428485714285713,47.61885714285714,61.904514285714285,300.59403571428567,226.1895714285714,74.40446428571425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5289363189536949,0.8950693820805878,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-070K25,280.9512571428571,304.76068571428567,288.09408571428565,292.8559714285714,138.09468571428573,185.71354285714284,152.38034285714284,183.33259999999999,38.09508571428571,21.428485714285713,114.28525714285713,64.28545714285714,291.66549999999995,164.88029285714285,126.7852071428571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.47471840372762,2.1561960559295286,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-071K29,261.9037142857143,247.61805714285714,295.2369142857143,261.9037142857143,216.6658,192.8563714285714,216.6658,188.09448571428572,11.904714285714284,26.190371428571428,30.952257142857142,80.95205714285713,266.6656,203.57061428571427,63.09498571428571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7958222569523343,3.4925333182881806,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-072M23,223.80862857142856,307.14162857142856,269.0465428571428,307.14162857142856,259.5227714285714,192.8563714285714,164.28505714285714,169.04694285714285,30.952257142857142,61.904514285714285,90.47582857142856,88.09488571428571,276.7846071428571,196.4277857142857,80.35682142857141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.140936596423608,1.0225381533277047,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-073K20,385.7127428571428,788.0920857142856,961.9009142857143,666.664,228.57051428571427,1428.5657142857142,1388.0896857142857,733.3303999999999,38.09508571428571,11.904714285714284,107.14242857142857,69.04734285714287,700.5924357142857,944.6390785714285,-244.04664285714284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,98.36428167412679,2.2945656595161052,TRUE,FALSE,TRUE,2,TRUE,Domain + Statistical
Y2-S2-074M24,242.8561714285714,192.8563714285714,233.33239999999998,207.14202857142857,161.90411428571426,183.33259999999999,199.99919999999997,154.76128571428572,11.904714285714284,16.6666,78.57111428571429,59.52357142857143,219.04674285714285,174.99929999999998,44.04744285714287,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.1530116549512246,0.5789194230714473,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-076K22,345.2367142857143,326.18917142857146,328.5701142857143,297.61785714285713,319.0463428571428,185.71354285714284,157.14222857142857,180.95165714285713,59.52357142857143,119.04714285714286,78.57111428571429,54.76168571428571,324.4034642857143,210.71344285714284,113.69002142857144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.6971759524803103,11.050190466812634,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-077K20,238.09428571428572,283.3322,280.9512571428571,254.7608857142857,183.33259999999999,276.18937142857146,266.6656,126.18997142857141,35.71414285714285,30.952257142857142,64.28545714285714,69.04734285714287,264.28465714285716,213.09438571428572,51.190271428571435,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.5426351073513782,0.5038796737793572,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-078M27,319.0463428571428,302.37974285714284,276.18937142857146,333.332,195.23731428571426,269.0465428571428,178.57071428571427,252.37994285714282,21.428485714285713,28.571314285714283,73.80922857142858,61.904514285714285,307.73686428571426,223.80862857142853,83.92823571428573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.2232080185549599,0.1444190358052595,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-080K20,297.61785714285713,292.8559714285714,271.4274857142857,285.7131428571428,280.9512571428571,180.95165714285713,159.5231714285714,159.5231714285714,35.71414285714285,69.04734285714287,83.333,78.57111428571429,286.9036142857143,195.23731428571426,91.66630000000004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.521331488948827,1.3666349316522457,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-081K20,278.5703142857143,307.14162857142856,235.71334285714283,285.7131428571428,183.33259999999999,228.57051428571427,202.38014285714283,269.0465428571428,16.6666,26.190371428571428,80.95205714285713,59.52357142857143,276.7846071428571,220.83244999999997,55.952157142857146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.980371806947012,0.3813217486240811,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-082K20,226.1895714285714,197.61825714285715,240.47522857142857,161.90411428571426,161.90411428571426,149.99939999999998,161.90411428571426,166.666,9.523771428571427,14.285657142857142,78.57111428571429,88.09488571428571,206.54679285714286,160.1184071428571,46.42838571428575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.957451068404053,1.6091355253282325,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-083M22,426.18877142857144,707.1400285714286,647.616457142857,661.9021142857142,521.4264857142857,342.8557714285714,307.14162857142856,385.7127428571428,57.14262857142857,211.90391428571425,188.09448571428572,166.666,610.7118428571429,389.2841571428571,221.42768571428576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,17.8852365881737,40.98470969158557,FALSE,TRUE,TRUE,2,TRUE,Domain + Statistical
Y2-S2-084K38,252.37994285714282,352.37954285714284,321.4272857142857,354.76048571428566,169.04694285714285,176.18977142857142,240.47522857142857,233.33239999999998,30.952257142857142,42.85697142857143,90.47582857142856,149.99939999999998,320.2368142857143,204.7610857142857,115.47572857142856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1.7254297683876674,13.329577497439304,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-088K19,311.90351428571427,304.76068571428567,292.8559714285714,285.7131428571428,133.3328,261.9037142857143,178.57071428571427,159.5231714285714,38.09508571428571,45.23791428571428,69.04734285714287,85.71394285714285,298.80832857142855,183.33259999999999,115.47572857142856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.618250670895661,1.1452709012316695,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-090M19,359.52237142857143,695.2353142857143,290.47502857142854,226.1895714285714,204.7610857142857,185.71354285714284,278.5703142857143,202.38014285714283,30.952257142857142,16.6666,138.09468571428573,61.904514285714285,392.8555714285714,217.8562714285714,174.9993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,19.591054489671162,5.8351443560409155,FALSE,FALSE,FALSE,1,TRUE,Domain only
Y2-S2-091M19,702.3781428571428,888.0916857142856,735.7113428571429,659.5211714285714,599.9975999999999,728.5685142857143,497.6170571428571,823.8062285714285,114.28525714285713,57.14262857142857,152.38034285714284,142.8565714285714,746.4255857142857,662.49735,83.92823571428573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,16.76386672029552,12.537188023329996,FALSE,FALSE,FALSE,1,TRUE,Domain only
Y2-S2-092M28,585.7119428571428,461.90291428571425,271.4274857142857,257.14182857142856,171.4278857142857,197.61825714285715,449.9982,271.4274857142857,26.190371428571428,40.476028571428564,66.6664,47.61885714285714,394.0460428571428,272.6179571428571,121.42808571428571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,17.335208188465636,1.212310973160598,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-094K22,364.28425714285714,299.99879999999996,335.7129428571428,311.90351428571427,161.90411428571426,242.8561714285714,223.80862857142856,216.6658,11.904714285714284,99.99959999999999,119.04714285714286,71.4282857142857,327.9748785714286,211.30867857142854,116.66620000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.9691522091928093,9.182392217184782,FALSE,FALSE,FALSE,1,FALSE,None
Y2-S2-095M27,278.5703142857143,226.1895714285714,235.71334285714283,223.80862857142856,192.8563714285714,169.04694285714285,147.61845714285715,157.14222857142857,35.71414285714285,30.952257142857142,85.71394285714285,69.04734285714287,241.07046428571428,166.666,74.40446428571428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7142933852833717,0.12893280238602026,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-096K22,311.90351428571427,319.0463428571428,276.18937142857146,276.18937142857146,216.6658,216.6658,216.6658,214.28485714285713,19.047542857142854,21.428485714285713,76.19017142857142,80.95205714285713,295.83215,216.07056428571428,79.76158571428573,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1638636615538125,0.7245214331369366,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-099K20,404.76028571428566,652.3783428571429,342.8557714285714,283.3322,623.8070285714285,940.4724285714285,571.4262857142857,1078.567114285714,104.76148571428571,26.190371428571428,147.61845714285715,107.14242857142857,420.83164999999997,803.5682142857142,-382.7365642857143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,47.88583857758976,9.008055109789844,TRUE,FALSE,TRUE,2,TRUE,Domain + Statistical
Y2-S2-100K21,299.99879999999996,276.18937142857146,297.61785714285713,261.9037142857143,240.47522857142857,207.14202857142857,226.1895714285714,290.47502857142854,23.80942857142857,21.428485714285713,83.333,97.61865714285713,283.9274357142857,241.07046428571428,42.85697142857143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.6326947458275975,2.4126798155837936,FALSE,FALSE,FALSE,0,FALSE,None
Y2-S2-101K19,183.33259999999999,159.5231714285714,114.28525714285713,128.57091428571428,164.28505714285714,188.09448571428572,135.71374285714285,171.4278857142857,16.6666,14.285657142857142,40.476028571428564,40.476028571428564,146.4279857142857,164.88029285714285,-18.452307142857137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.360571762184431,1.9769718004381749,FALSE,FALSE,FALSE,0,FALSE,None
