PART_ID,anti,pro,diff,inspection_time
Y2-S2-113K19,-0.8777971606476018,-0.8272063563202124,-0.05059080432738938,-0.7659488654141768
Y2-S2-114K19,1.0819202312543834,-0.09540341125372098,1.1773236425081044,1.0214016051632262
Y2-S2-118K19,0.18184942662480186,0.595359537812951,-0.4135101111881492,-0.5244783158444608
Y2-S2-119K21,-0.54739274151437,0.09953970032597032,-0.6469324418403404,-0.39553788815344393
Y2-S2-120K25,0.7387423618392182,0.6947231327594958,0.04401922907972233,0.6639315110477455
Y2-S2-121M22,0.4620216853175473,1.2292994634526333,-0.767277778135086,2.115755827371601
Y2-S2-122K22,-0.17114321424413936,-1.088946211498961,0.9178029972548216,0.8058128218840146
Y2-S2-123M22,-0.6693538364999299,-0.9449409453376081,0.27558710883767823,-0.13165499496028948
Y2-S2-126K25,1.6622493444182933,3.149187177327518,-1.4869378329092247,-0.6145960940997213
Y2-S2-127K20,-0.7740795300823412,-0.8913221918331145,0.11724266175077325,0.11328497727649234
Y2-S2-129K31,0.31405803648573716,0.3067609975860588,0.007297038899678365,1.2758130378781944
Y2-S2-131M23,-0.8607948764875546,-0.5962709604643226,-0.264523916023232,-0.8784789872928757
Y2-S2-132M21,0.32419366176596254,-0.7219232269684757,1.046116888734438,-0.2730679020350528
Y2-S2-133K20,1.1259048793191495,0.1943365284179497,0.9315683509011998,0.5190491813059158
Y2-S2-135K23,0.5382917662940842,-0.37250930216177625,0.9108010684558604,1.3181051099810164
Y2-S2-137K20,-0.2866726403188905,0.4325229605500296,-0.7191956008689201,-0.6370084377231597
Y2-S2-138K24,-0.9679884804635155,-0.7171374853086108,-0.2508509951549047,-1.097537193239153
Y2-S2-140K31,-0.056160116927209944,0.048298549125615514,-0.10445866605282546,0.9213439626682736
Y2-S2-141K21,-0.6206281565420909,-1.375799615646871,0.7551714591047801,-0.0928323455245328
Y2-S2-142K23,-0.544001475824598,-0.44386739614641313,-0.10013407967818488,-0.978536629787828
Y2-S2-144M20,-0.2759267307452039,-0.37868090532216636,0.10275417457696245,-0.5951847693818428
Y2-S2-145K20,1.5100164273238412,2.6978929842162103,-1.187876556892369,2.316339516123011
Y2-S2-146K21,0.2638475521559172,-0.43884101893761684,0.702688571093534,-0.5727724257584043
Y2-S2-147K19,0.3728117002764938,-0.6395171295799329,1.0123288298564268,0.7993423803113886
Y2-S2-148K21,-0.5496234275138564,-1.1587976147230807,0.6091741872092243,0.0749307316022409
Y2-S2-149K18,-0.2823247658826302,-0.649155669468819,0.36683090358618875,0.290519514881452
Y2-S2-150K21,-1.0654754308321244,-0.5303386327204272,-0.5351367981116971,0.16504850985750125
Y2-S2-152M20,0.06451803969312184,-0.4484796051406822,0.5129976448338041,1.1279296892308048
Y2-S2-153K20,0.6575815818317239,-0.16895862779692825,0.8265402096286522,1.0537538130263562
Y2-S2-154K24,2.9171412097185345,0.18688971382339153,2.730251495895143,1.0149311635905998
Y2-S2-156K20,1.8769608225862806,0.21220457144256138,1.6647562511437193,-1.1557711673927882
Y2-S2-158K20,-0.18530644035482702,0.06663511925145171,-0.25194155960627873,-0.7530079822689246
Y2-S2-159K18,-0.739233241502063,-1.016762669344701,0.2775294278426379,-1.3713599506719993
Y2-S2-160K20,1.0676089520790444,-0.03242391131202557,1.1000328633910699,0.9825789557274696
Y2-S2-161K21,0.5256477218285551,-0.5635035263480572,1.0891512481766124,0.4418722861959079
Y2-S2-166K18,0.5216887411381597,-0.1887748848942778,0.7104636260324375,1.3435184725100155
Y2-S2-169M21,2.7657651327172825,2.3511239755656064,0.41464115715167615,1.0602242545989822
Y2-S2-170K23,0.4622124859037962,-0.6955520943109498,1.157764580214746,2.094280291271173
Y2-S2-171K21,-1.4303088341826906,-0.9881057047205086,-0.442203129462182,-0.2282432147881758
Y2-S2-175K21,0.5897062491251778,-0.8619046182685537,1.4516108673937316,0.26810717125801364
Y2-S2-176M26,-0.6015425026665718,-0.4596562781044805,-0.14188622456209132,0.24522642387306948
Y2-S2-179K21,-0.8794757944682514,0.14348252243837584,-1.0229583169066272,0.12622586042174458
Y2-S2-181K21,-0.5918965892011873,-0.19749996597723996,-0.3943966232239473,-1.1652426278709744
Y2-S2-183K22,-0.43009124438179047,-0.5797126454472527,0.14962140106546218,1.5914594636523571
Y2-S2-184K25,-0.1967515540138103,0.37544133629944537,-0.5721928903132557,-0.81424297532812
Y2-S2-186K19,1.3927009258786676,1.3050528467597564,0.08764807911891115,0.7894025160716966
Y2-S2-187M32,2.968852473877172,1.6621931568611377,1.3066593170160345,0.6350487258516808
Y2-S2-188M25,-0.37503973684088765,0.5159126554773245,-0.8909523923182121,-0.11871411181503713
Y2-S2-189K21,-0.6910252808858429,-0.9608184036363738,0.2697931227505309,-1.0074194149838929
Y2-S2-190K21,0.780725742707687,-0.9535608061528007,1.7342865488604877,3.4335744857163304
Y2-S2-191K20,3.4618434189439617,1.0876448684872018,2.37419855045676,1.6078697694646755
Y2-S2-193K20,-1.6123657328986054,-0.31462206489302974,-1.2977436680055756,-1.5227127219864554
Y2-S2-194K21,0.5124804822291184,-0.06774691892341791,0.5802274011525362,-0.27953834360767926
Y2-S2-195K21,-0.5211438028930617,-0.40518836642835576,-0.11595543646470596,-0.36018466138475286
Y2-S2-197K23,-0.8505679427727888,-0.7158699327632141,-0.1346980100095747,-0.32136201194899594
Y2-S2-198K23,-0.4383431410746583,-1.3175690720052746,0.8792259309306163,0.9377542684805922
Y2-S2-200K18,0.5808679901834392,-0.5081943218800864,1.0890623120635254,1.578986984268611
Y2-S2-203K22,1.883153026176362,0.07862916263893416,1.8045238635374279,-0.7141853328331679
Y2-S2-206K20,-0.2465875725710248,-0.5469897502374352,0.3004021776664104,0.31640128117195676
Y2-S2-207M23,-1.1790373572767607,-0.2191243113308367,-0.959913045945924,0.4030496367601515
Y2-S2-208K19,-1.133266636038393,-0.8198022299600464,-0.3134644060783466,-0.5180078742718349
Y2-S2-208K26,-0.40680042713517345,-0.23966467118058776,-0.16713575595458569,-0.7754203258923633
Y2-S2-211M23,-0.8003777652988187,-0.8178165972746708,0.017438831975852165,-0.7111843139276075
Y2-S2-212K24,2.2414497165529976,3.8678463874201032,-1.6263966708671056,0.10981555460942649
Y2-S2-213K23,0.2134497191494445,0.724547474330145,-0.5110977551807006,-0.7047138723549813
Y2-S2-214K21,-1.3914991229723093,-1.037925719723986,-0.3535734032483233,-0.9914775129330802
Y2-S2-215M19,-0.7565496077502685,0.08490813382896852,-0.841457741579237,-0.23771467526636197
Y2-S2-216K24,0.2688770400489955,0.47507602326103054,-0.20619898321203506,-0.7530079822689246
Y2-S2-220M19,-1.4330821665481133,-0.5390119691366348,-0.8940701974114784,-0.5727724257584043
Y2-S2-224K20,0.27163300445065885,-0.6084549468440217,0.8800879512946805,-0.27953834360767926
Y2-S2-226M20,-0.24868185004860474,1.6630947101275864,-1.9117765601761911,-0.3024190909926237
Y2-S2-228M20,-0.0542324931297478,-0.11392371650263372,0.05969122337288592,0.152107626712249
Y2-S2-229K21,0.2527129042979412,-0.22773663299505306,0.4804495372929942,0.4582825920082257
Y2-S2-230K20,-0.918647293055912,-0.5138670783861297,-0.4047802146697823,-1.2907136328949256
Y2-S2-231K22,-0.22942897612352214,-0.1736868357780657,-0.05574214034545644,-0.3502447971450614
Y2-S2-232K20,-0.8735681257735424,0.04082568948090434,-0.9143938152544467,-0.8431257605241849
Y2-S2-233K19,-0.6345473793163443,-0.7311175339244563,0.09657015460811202,-0.5822438862365905
Y2-S2-234K20,0.17872927173846018,-0.09018139466909468,0.26891066640755484,-0.07342102080665418
Y2-S2-240K20,-0.4309941967461631,-0.4079484034179475,-0.023045793328215602,1.2688741925440623
Y2-S2-242K22,-0.9181293727183477,-0.676196238967984,-0.24193313375036374,-0.7400670991236724
Y2-S2-244K18,-0.7463298777369505,-0.7608293304720652,0.01449945273511477,-0.5822438862365905
Y2-S2-247K19,-0.12879387225777403,-0.5084750757280945,0.3796812034703204,0.5255196228785423
Y2-S2-248K22,-0.9099565069581739,1.0284898742115978,-1.9384463811697716,0.09387365255861393
Y2-S2-250K25,1.5505248998835515,0.18962013206120712,1.3609047678223443,-0.8495962020968109
Y2-S2-251M22,-0.3268605649680417,0.3940278048975868,-0.7208883698656285,-0.31189055147081
Y2-S2-253M20,0.528960737802229,0.25790375634920387,0.2710569814530251,-0.6340074188175993
Y2-S2-254K21,0.4064070018901386,1.8927007485726561,-1.4862937466825175,1.3758706803731462
Y2-S2-257K25,0.463412942525144,0.04825305864218015,0.4151598838829638,-0.7948316506102415
Y2-S2-260K19,0.44422913516797863,-0.3545863887649422,0.7988155239329209,0.914873521095648
Y2-S2-261K24,-0.4329950836193448,-0.6716748216247636,0.23867973800541875,-1.1523017447257222
Y2-S2-262K26,1.0726782941359996,0.7475507269424321,0.3251275671935675,-0.30195068723111806
Y2-S2-265K19,1.0848522790146604,0.7474421281640024,0.33741015085065806,-0.19589100692504494
Y2-S2-266K22,-0.37758733279500745,-0.6201608553798009,0.24257352258479348,0.32587274165014324
Y2-S2-267K23,0.47103048352405485,1.0852564332450911,-0.6142259497210363,0.46775405248641233
Y2-S2-268M21,-0.18216281595741568,0.38730143463014066,-0.5694642505875563,0.7216970814398754
Y2-S2-269K20,-0.5392617687503822,-0.49942316614737847,-0.03983860260300376,0.5190491813059158
Y2-S2-270K21,0.8802001341887593,-0.17935742328793824,1.0595575574766976,0.3901087536148992
Y2-S2-273K18,-0.5824088702955814,-0.28696410233835123,-0.2954447679572302,0.03263865949941841
Y2-S2-274K23,-0.2864578277177212,0.5011860982794708,-0.787643925997192,-0.028596333559776976
Y2-S2-276K20,0.8648708742642721,-0.5866407048123876,1.4515115790766597,0.13269630199437063
Y2-S2-278K20,-0.5064339121373962,-0.8425091561120371,0.33607524397464095,-0.5115374326992084
Y2-S2-280M21,1.5689501699850688,0.8182790643225958,0.750671105662473,-0.15706835748928852
Y2-S2-281K22,-0.11852410105108102,-0.5151744984549629,0.39665039740388186,-0.46971376435789153
Y2-S2-282M23,1.1820023690303074,-0.13246315096934944,1.3144655199996569,-0.807772533755494
Y2-S2-283K20,-0.4785978707946977,-0.7881065508660657,0.30950868007136806,0.5996954990829899
Y2-S2-284K20,-0.07591982410057778,1.292953006100057,-1.3688728302006348,0.4483427277685343
Y2-S2-285M22,1.885232117231272,0.703931281393504,1.1813008358377681,-0.08289248128484072
Y2-S2-286K22,-0.933807740526377,-0.6549346705004039,-0.27887307002597317,-0.6240675545779076
Y2-S2-287M23,-0.7808678065516744,-0.2064686693720632,-0.5743991371796112,-0.8560666436694371
