PART_ID,Trial_no,Trial_type,CSI,Stim_letter,Key_pressed,letter_choose,Rt,Corr,Stimulus Time,nDropped
KM-K-22K22S1,1,training,120,→,right,→,2.041497299913317,True,60,1
KM-K-22K22S1,2,training,120,↑,up,↑,0.8087185998447239,True,60,0
KM-K-22K22S1,3,training,120,↑,up,↑,0.801038300152868,True,60,0
KM-K-22K22S1,4,training,120,↑,up,↑,0.5752249998040497,True,60,0
KM-K-22K22S1,5,training,120,↑,up,↑,0.5509129001293331,True,60,0
KM-K-22K22S1,6,training,120,→,no_key,no_letter,-1.0,False,60,0
KM-K-22K22S1,7,training,120,←,left,←,0.6252521998248994,True,60,0
KM-K-22K22S1,8,training,120,↓,down,↓,0.6501176001038402,True,60,0
KM-K-22K22S1,9,training,120,↓,down,↓,0.8696659998968244,True,60,0
KM-K-22K22S1,10,training,120,→,right,→,0.6754769999533892,True,60,0
KM-K-22K22S1,11,training,120,↑,up,↑,0.8804860999807715,True,60,0
KM-K-22K22S1,12,training,120,→,right,→,0.7340995999984443,True,60,0
KM-K-22K22S1,13,training,120,←,left,←,0.8334375999402255,True,60,0
KM-K-22K22S1,14,training,120,→,right,→,0.6261649001389742,True,60,0
KM-K-22K22S1,15,training,120,↑,up,↑,0.8399058999493718,True,60,0
KM-K-22K22S1,16,training,120,↓,down,↓,0.7268855001311749,True,60,0
KM-K-22K22S1,17,training,120,→,no_key,no_letter,-1.0,False,60,0
KM-K-22K22S1,18,training,120,↓,down,↓,0.9165582000277936,True,60,0
KM-K-22K22S1,19,training,120,→,right,→,0.7045543000567704,True,60,0
KM-K-22K22S1,20,training,120,→,right,→,0.8372350998688489,True,60,0
KM-K-22K22S1,21,no_adaptation,120,←,left,←,0.5809970998670906,True,36,0
KM-K-22K22S1,22,no_adaptation,120,↑,up,↑,0.8301030998118222,True,36,0
KM-K-22K22S1,23,no_adaptation,120,→,right,→,0.7176750998478383,True,36,0
KM-K-22K22S1,24,no_adaptation,120,↓,down,↓,0.7534515999723226,True,36,0
KM-K-22K22S1,25,no_adaptation,120,↓,down,↓,0.7478195999283344,True,36,0
KM-K-22K22S1,26,no_adaptation,120,↑,up,↑,0.5586011002305895,True,36,0
KM-K-22K22S1,27,no_adaptation,120,↓,down,↓,0.8006650998722762,True,36,0
KM-K-22K22S1,28,no_adaptation,120,↓,down,↓,0.4893223000690341,True,36,0
KM-K-22K22S1,29,no_adaptation,120,→,right,→,0.6138806000817567,True,36,0
KM-K-22K22S1,30,no_adaptation,120,→,right,→,0.637861599912867,True,36,0
KM-K-22K22S1,31,no_adaptation,120,↑,down,↓,0.941047899890691,False,36,0
KM-K-22K22S1,32,no_adaptation,120,→,right,→,0.5679353000596166,True,36,0
KM-K-22K22S1,33,no_adaptation,120,→,right,→,0.7295852999668568,True,36,0
KM-K-22K22S1,34,no_adaptation,120,←,left,←,0.8456136998720467,True,36,0
KM-K-22K22S1,35,no_adaptation,120,←,left,←,0.6439693998545408,True,36,0
KM-K-22K22S1,36,no_adaptation,120,↑,up,↑,0.6347438001539558,True,36,0
KM-K-22K22S1,37,no_adaptation,120,↑,up,↑,0.6178403999656439,True,36,0
KM-K-22K22S1,38,no_adaptation,120,←,left,←,0.7696374000515789,True,36,0
KM-K-22K22S1,39,no_adaptation,120,↓,down,↓,0.4833319999743253,True,36,0
KM-K-22K22S1,40,no_adaptation,120,→,right,→,0.7525905999355018,True,36,0
KM-K-22K22S1,41,training,100,←,right,→,1.0909039999824017,False,36,0
KM-K-22K22S1,42,training,86,↓,down,↓,0.723357800161466,True,36,1
KM-K-22K22S1,43,experiment,98,←,left,←,0.4510508000385016,True,36,1
KM-K-22K22S1,44,experiment,100,↑,up,↑,0.7392835000064224,True,36,1
KM-K-22K22S1,45,experiment,92,↑,up,↑,0.5677161000203341,True,36,1
KM-K-22K22S1,46,experiment,108,←,left,←,0.4778041001409292,True,36,1
KM-K-22K22S1,47,experiment,107,↑,up,↑,0.7114520999602973,True,36,1
KM-K-22K22S1,48,experiment,72,↑,up,↑,0.5641084001399577,True,36,1
KM-K-22K22S1,49,experiment,85,←,left,←,0.6014708001166582,True,36,1
KM-K-22K22S1,50,experiment,56,→,right,→,0.735253999941051,True,36,1
KM-K-22K22S1,51,experiment,99,→,right,→,0.7376418998464942,True,36,1
KM-K-22K22S1,52,experiment,60,←,left,←,0.6566860000602901,True,36,1
KM-K-22K22S1,53,experiment,59,↑,up,↑,0.6432962000835687,True,36,1
