PART_ID,Trial_no,Trial_type,CSI,Stim_letter,Key_pressed,letter_choose,Rt,Corr,Stimulus Time,nDropped
KS-K-21K21S1,1,training,120,←,no_key,no_letter,-1.0,False,60,1
KS-K-21K21S1,2,training,120,←,left,←,1.331912999972701,True,60,0
KS-K-21K21S1,3,training,120,→,right,→,1.036861200002022,True,60,0
KS-K-21K21S1,4,training,120,→,right,→,0.9145721000386402,True,60,0
KS-K-21K21S1,5,training,120,↑,up,↑,0.9170439000008628,True,60,0
KS-K-21K21S1,6,training,120,↓,down,↓,0.9994633999885991,True,60,0
KS-K-21K21S1,7,training,120,←,left,←,0.7586491999682039,True,60,0
KS-K-21K21S1,8,training,120,→,left,←,1.5351076000370085,False,60,0
KS-K-21K21S1,9,training,120,→,right,→,0.7205599000444636,True,60,0
KS-K-21K21S1,10,training,120,←,left,←,0.6747920999769121,True,60,0
KS-K-21K21S1,11,training,120,→,right,→,0.7746723999734968,True,60,0
KS-K-21K21S1,12,training,120,←,left,←,0.7108395000686869,True,60,0
KS-K-21K21S1,13,training,120,↓,down,↓,0.8738986999960616,True,60,0
KS-K-21K21S1,14,training,120,↓,down,↓,0.845885300077498,True,60,0
KS-K-21K21S1,15,training,120,→,right,→,0.8428373999195173,True,60,0
KS-K-21K21S1,16,training,120,↑,up,↑,0.7918431999860331,True,60,0
KS-K-21K21S1,17,training,120,↑,up,↑,0.8550305999815464,True,60,0
KS-K-21K21S1,18,training,120,←,left,←,0.8359150999458507,True,60,0
KS-K-21K21S1,19,training,120,→,right,→,0.9535778000717983,True,60,0
KS-K-21K21S1,20,training,120,↓,down,↓,1.8824356000404805,True,60,0
KS-K-21K21S1,21,no_adaptation,120,↓,down,↓,0.6901655000401661,True,36,0
KS-K-21K21S1,22,no_adaptation,120,→,right,→,0.5813701000297442,True,36,0
KS-K-21K21S1,23,no_adaptation,120,↓,down,↓,0.6135108000598848,True,36,0
KS-K-21K21S1,24,no_adaptation,120,→,right,→,0.8995947000803426,True,36,0
