PART_ID,Trial_no,Trial_type,PDI,Stim_letter,Key_pressed,letter_choose,Rt,Corr,Stimulus Time
001K22,1,training,10,↑,no_key,no_letter,-1.0,False,30
001K22,2,training,10,←,left,←,1.142907199988258,True,30
001K22,3,training,10,→,left,←,0.7116693999996642,False,30
001K22,4,training,10,↓,left,←,0.46788569999625906,False,30
001K22,5,training,10,↓,right,→,1.0588241000077687,False,30
001K22,6,training,10,↑,left,←,0.6337224000017159,False,30
001K22,7,training,10,←,left,←,0.533652499987511,True,30
001K22,8,training,10,←,left,←,0.533756299992092,True,30
001K22,9,training,10,→,left,←,0.5171134999982314,False,30
001K22,10,training,10,→,right,→,1.3187932000000728,True,30
001K22,11,training,10,←,left,←,0.9423495000082767,True,30
001K22,12,training,10,↑,no_key,no_letter,-1.0,False,30
001K22,13,training,10,→,right,→,1.2730660999950487,True,30
001K22,14,training,10,↓,right,→,1.9580378999962704,False,30
001K22,15,training,10,↑,no_key,no_letter,-1.0,False,30
001K22,16,training,10,←,no_key,no_letter,-1.0,False,30
001K22,17,training,10,↑,right,→,0.9272760000021663,False,30
001K22,18,training,10,←,right,→,0.5838724999921396,False,30
001K22,19,training,10,↑,no_key,no_letter,-1.0,False,30
001K22,20,training,10,↑,up,↑,1.5343549999961397,True,30
001K22,21,training,10,←,right,→,1.0611364999931538,False,18
001K22,22,training,10,←,up,↑,0.9814143999974476,False,18
001K22,23,training,10,↑,up,↑,1.4103420000028564,True,18
001K22,24,training,10,↑,left,←,1.617242799999076,False,18
001K22,25,training,10,↑,up,↑,1.294538800008013,True,18
001K22,26,training,10,→,down,↓,1.8830159999924945,False,18
001K22,27,training,10,→,no_key,no_letter,-1.0,False,18
001K22,28,training,10,→,right,→,1.1897334000095725,True,18
001K22,29,training,10,↑,left,←,1.0312362999975448,False,18
001K22,30,training,10,↓,up,↑,1.731055500000366,False,18
001K22,31,training,48,↑,left,←,1.6101813999994192,False,15
001K22,32,training,48,→,down,↓,1.7223091999912867,False,15
001K22,33,training,180,→,left,←,1.7305900999926962,False,15
001K22,34,experiment,48,←,left,←,0.9218022999993991,True,15
001K22,35,experiment,120,↓,down,↓,1.720884099995601,True,15
001K22,36,experiment,108,→,right,→,1.3507826999993995,True,15
001K22,37,experiment,120,←,right,→,1.1702409999998054,False,15
001K22,38,experiment,84,↓,no_key,no_letter,-1.0,False,15
001K22,39,experiment,96,↑,no_key,no_letter,-1.0,False,15
001K22,40,experiment,84,↓,left,←,1.027529400002095,False,15
001K22,41,experiment,180,↑,left,←,1.0179251999943517,False,15
001K22,42,experiment,12,↑,no_key,no_letter,-1.0,False,15
001K22,43,experiment,84,→,right,→,1.3327800999977626,True,15
001K22,44,experiment,156,←,no_key,no_letter,-1.0,False,15
001K22,45,experiment,36,↑,up,↑,0.8618242000084138,True,15
001K22,46,experiment,132,↓,up,↑,1.4162482999963686,False,15
001K22,47,experiment,72,←,left,←,1.3177108999952907,True,15
001K22,48,experiment,180,↑,left,←,1.840447700000368,False,15
001K22,49,experiment,144,↓,left,←,1.0812127999961376,False,15
001K22,50,experiment,180,→,right,→,1.2315556999965338,True,15
001K22,51,experiment,12,→,no_key,no_letter,-1.0,False,15
001K22,52,experiment,168,→,right,→,0.9297259000013582,True,15
001K22,53,experiment,132,↑,right,→,1.298421800005599,False,15
001K22,54,experiment,60,→,no_key,no_letter,-1.0,False,15
001K22,55,experiment,84,←,right,→,1.6833841000043321,False,15
001K22,56,experiment,168,→,right,→,1.4220844000083162,True,15
001K22,57,experiment,72,↓,right,→,1.0166575999901397,False,15
001K22,58,experiment,72,↑,left,←,1.4142133999994257,False,15
001K22,59,experiment,96,↓,right,→,1.434524299998884,False,15
001K22,60,experiment,156,←,right,→,1.086775799994939,False,15
001K22,61,experiment,60,↑,up,↑,1.1123292000120273,True,15
001K22,62,experiment,48,←,up,↑,1.5118242999888025,False,15
001K22,63,experiment,132,←,down,↓,1.3115166000061436,False,15
001K22,64,experiment,120,↑,right,→,1.4088057999906596,False,15
001K22,65,experiment,12,←,no_key,no_letter,-1.0,False,15
001K22,66,experiment,120,←,left,←,1.155595499993069,True,15
001K22,67,experiment,24,↑,no_key,no_letter,-1.0,False,15
001K22,68,experiment,60,↑,right,→,1.1030901999911293,False,15
