PART_ID,Block_no,Trial_no,Block_type,Trial_type,CSI,Stim_letter,Key_pressed,letter_choose,Rt,Corr,Stimulus Time,Level,Reversal,Revs_count
Y2-S2-009K22,1,1,PS,train,33,↑,up,↑,0.6171758000273257,True,30,-,-,-
Y2-S2-009K22,1,2,PS,train,29,→,right,→,0.48413640004582703,True,30,-,-,-
Y2-S2-009K22,1,3,PS,train,37,←,left,←,0.5675955999176949,True,30,-,-,-
Y2-S2-009K22,1,4,PS,train,43,↓,right,→,0.26770130009390414,False,30,-,-,-
Y2-S2-009K22,1,5,PS,train,33,↑,up,↑,1.400339299812913,True,30,-,-,-
Y2-S2-009K22,1,6,PS,train,33,←,left,←,0.46787740010768175,True,30,-,-,-
Y2-S2-009K22,1,7,PS,train,37,→,right,→,0.3677173999603838,True,30,-,-,-
Y2-S2-009K22,1,8,PS,train,48,←,left,←,0.5504622999578714,True,30,-,-,-
Y2-S2-009K22,1,9,PS,train,40,↓,down,↓,0.7608568000141531,True,30,-,-,-
Y2-S2-009K22,1,10,PS,train,34,↑,up,↑,0.5005702001508325,True,30,-,-,-
Y2-S2-009K22,2,11,AS,train,44,←,left,←,0.452446699840948,True,45,-,-,-
Y2-S2-009K22,2,12,AS,train,37,↑,up,↑,0.5511740001384169,True,45,-,-,-
Y2-S2-009K22,2,13,AS,train,41,←,left,←,0.36780080012977123,True,45,-,-,-
Y2-S2-009K22,2,14,AS,train,42,→,right,→,0.48432080005295575,True,45,-,-,-
Y2-S2-009K22,2,15,AS,train,36,↑,up,↑,0.3842582998331636,True,45,-,-,-
Y2-S2-009K22,2,16,AS,train,25,↓,down,↓,0.616789799882099,True,45,-,-,-
Y2-S2-009K22,2,17,AS,train,42,↑,up,↑,0.4342447000090033,True,45,-,-,-
Y2-S2-009K22,2,18,AS,train,50,←,left,←,0.8675728000234812,True,45,-,-,-
Y2-S2-009K22,2,19,AS,train,33,↑,up,↑,0.6681570999789983,True,45,-,-,-
Y2-S2-009K22,2,20,AS,train,41,→,up,↑,0.2835737999994308,False,45,-,-,-
Y2-S2-009K22,-,21,PS,adaptive,40,↓,left,←,0.8720569999422878,False,10,-1,0,0
Y2-S2-009K22,-,22,PS,adaptive,45,←,left,←,0.7735862999688834,True,11,-1,0,0
Y2-S2-009K22,-,23,PS,adaptive,46,→,right,→,0.6031271000392735,True,11,-1,0,0
Y2-S2-009K22,-,24,PS,adaptive,29,↓,left,←,0.9225963000208139,False,11,-1,0,0
Y2-S2-009K22,-,25,PS,adaptive,33,→,right,→,0.4727028999477625,True,12,-1,0,0
Y2-S2-009K22,-,26,PS,adaptive,31,←,right,→,0.8569177999161184,False,12,-1,0,0
Y2-S2-009K22,-,27,PS,adaptive,36,↓,left,←,1.0758675001561642,False,13,-1,0,0
Y2-S2-009K22,-,28,PS,adaptive,43,←,right,→,0.8822576999664307,False,14,-1,0,0
Y2-S2-009K22,-,29,PS,adaptive,27,↑,up,↑,0.5291939000599086,True,15,-1,0,0
Y2-S2-009K22,-,30,PS,adaptive,39,←,left,←,0.4328991000074893,True,15,-1,0,0
Y2-S2-009K22,-,31,PS,adaptive,30,→,right,→,0.4502610999625176,True,15,1,1,1
Y2-S2-009K22,-,32,PS,adaptive,28,←,left,←,0.4314472998958081,True,14,1,0,1
Y2-S2-009K22,-,33,PS,adaptive,50,↓,up,↑,0.9100254999939352,False,14,-1,1,2
Y2-S2-009K22,-,34,PS,adaptive,33,↑,up,↑,0.42790999985300004,True,15,-1,0,2
Y2-S2-009K22,-,35,PS,adaptive,41,←,left,←,0.4801722001284361,True,15,-1,0,2
Y2-S2-009K22,-,36,PS,adaptive,36,→,up,↑,0.8439208001364022,False,15,-1,0,2
Y2-S2-009K22,-,37,PS,adaptive,29,↑,up,↑,0.5720015000551939,True,16,-1,0,2
Y2-S2-009K22,-,38,PS,adaptive,26,→,left,←,0.8674655999056995,False,16,-1,0,2
Y2-S2-009K22,-,39,PS,adaptive,36,↑,up,↑,0.8084279000759125,True,17,-1,0,2
Y2-S2-009K22,-,40,PS,adaptive,32,↓,down,↓,1.0434254999272525,True,17,-1,0,2
Y2-S2-009K22,-,41,PS,adaptive,42,→,right,→,0.5122683001682162,True,17,1,1,3
Y2-S2-009K22,-,42,PS,adaptive,27,←,left,←,0.38437149999663234,True,16,1,0,3
Y2-S2-009K22,-,43,PS,adaptive,34,↑,right,→,0.2008444000966847,False,16,-1,1,4
Y2-S2-009K22,-,44,AS,adaptive,36,←,left,←,1.0621519999112934,True,20,0,0,0
Y2-S2-009K22,-,45,AS,adaptive,42,→,right,→,0.6994233999866992,True,20,0,0,0
Y2-S2-009K22,-,46,AS,adaptive,49,←,left,←,0.6030316001269966,True,20,1,0,0
Y2-S2-009K22,-,47,AS,adaptive,36,↑,up,↑,0.5948162998538464,True,19,1,0,0
Y2-S2-009K22,-,48,AS,adaptive,29,↓,down,↓,0.7223513000644743,True,19,1,0,0
Y2-S2-009K22,-,49,AS,adaptive,41,↑,up,↑,0.568177199922502,True,19,1,0,0
Y2-S2-009K22,-,50,AS,adaptive,31,↓,up,↑,0.6797219000291079,False,18,-1,1,1
Y2-S2-009K22,-,51,AS,adaptive,41,←,left,←,0.5018170999828726,True,19,-1,0,1
Y2-S2-009K22,-,52,AS,adaptive,47,↑,up,↑,0.5639933000784367,True,19,-1,0,1
Y2-S2-009K22,-,53,AS,adaptive,27,↓,up,↑,0.6180682999547571,False,19,-1,0,1
Y2-S2-009K22,-,54,AS,adaptive,43,↑,up,↑,0.5994023000821471,True,20,-1,0,1
Y2-S2-009K22,-,55,AS,adaptive,25,↓,up,↑,0.36701969988644123,False,20,-1,0,1
Y2-S2-009K22,-,56,AS,adaptive,28,→,left,←,0.5895090999547392,False,21,-1,0,1
Y2-S2-009K22,-,57,AS,adaptive,35,↑,up,↑,0.4674791998695582,True,22,-1,0,1
Y2-S2-009K22,-,58,AS,adaptive,35,→,left,←,0.5915728998370469,False,22,-1,0,1
Y2-S2-009K22,-,59,AS,adaptive,25,↑,up,↑,0.8976588000077754,True,23,-1,0,1
Y2-S2-009K22,-,60,AS,adaptive,46,↓,down,↓,0.8015048000961542,True,23,-1,0,1
Y2-S2-009K22,-,61,AS,adaptive,35,↑,down,↓,0.5174706000834703,False,23,-1,0,1
Y2-S2-009K22,-,62,AS,adaptive,46,↓,down,↓,1.3950141000095755,True,24,-1,0,1
