"PART_ID","t","mean_corr"
"132K22",232.4,100
"132K22",249,72.7272727272727
"132K22",265.6,90.9090909090909
"132K22",282.2,90.9090909090909
"132K22",298.8,100
"132K22",315.4,100
"132K22",332,100
"132K22",348.6,90.9090909090909
"132K22",365.2,90.9090909090909
"132K22",381.8,90.9090909090909
"132K22",398.4,100
"132K22",415,100
"132K22",431.6,100
"132K22",448.2,100
"132K22",464.8,90.9090909090909
"132K22",481.4,100
"132K22",498,90.9090909090909
"132K22",514.6,90.9090909090909
"132K22",531.2,100
"132K22",547.8,100
"132K22",564.4,100
"132K22",581,100
"132K22",597.6,100
"132K22",614.2,100
"132K22",630.8,100
"132K22",647.4,90.9090909090909
"132K22",664,100
"132K22",680.6,100
"132K22",697.2,90.9090909090909
"132K22",713.8,90.9090909090909
"132K22",730.4,100
"132K22",747,100
"132K22",763.6,90.9090909090909
"132K22",780.2,90.9090909090909
"132K22",796.8,100
"132K22",813.4,100
"132K22",830,100
"132K22",846.6,100
"132K22",863.2,100
"132K22",879.8,100
"132K22",896.4,100
"132K22",913,100
"132K22",929.6,90.9090909090909
"132K22",946.2,100
"132K22",962.8,100
"132K22",979.4,100
"132K22",996,90.9090909090909
"133K23",215.8,81.8181818181818
"133K23",232.4,63.6363636363636
"133K23",249,72.7272727272727
"133K23",265.6,72.7272727272727
"133K23",282.2,54.5454545454545
"133K23",298.8,54.5454545454545
"133K23",315.4,72.7272727272727
"133K23",332,81.8181818181818
"133K23",348.6,81.8181818181818
"133K23",365.2,54.5454545454545
"133K23",381.8,63.6363636363636
"133K23",398.4,72.7272727272727
"133K23",415,72.7272727272727
"133K23",431.6,54.5454545454545
"133K23",448.2,63.6363636363636
"133K23",464.8,81.8181818181818
"133K23",481.4,63.6363636363636
"133K23",498,72.7272727272727
"133K23",514.6,81.8181818181818
"133K23",531.2,72.7272727272727
"133K23",547.8,90.9090909090909
"133K23",564.4,100
"133K23",581,72.7272727272727
"133K23",597.6,81.8181818181818
"133K23",614.2,60
"133K23",630.8,90
"133K23",647.4,60
"133K23",664,80
"133K23",680.6,81.8181818181818
"133K23",697.2,81.8181818181818
"133K23",713.8,72.7272727272727
"133K23",730.4,72.7272727272727
"133K23",747,90
"133K23",763.6,72.7272727272727
"133K23",780.2,54.5454545454545
"133K23",796.8,80
"133K23",813.4,72.7272727272727
"133K23",830,81.8181818181818
"133K23",846.6,54.5454545454545
"133K23",863.2,90.9090909090909
"133K23",879.8,72.7272727272727
"133K23",896.4,80
"133K23",913,72.7272727272727
"133K23",929.6,62.5
"133K23",946.2,81.8181818181818
"133K23",962.8,90.9090909090909
"133K23",979.4,72.7272727272727
"133K23",996,72.7272727272727
"134M23",215.8,90.9090909090909
"134M23",232.4,81.8181818181818
"134M23",249,54.5454545454545
"134M23",265.6,90.9090909090909
"134M23",282.2,90.9090909090909
"134M23",298.8,90.9090909090909
"134M23",315.4,90.9090909090909
"134M23",332,90.9090909090909
"134M23",348.6,90.9090909090909
"134M23",365.2,81.8181818181818
"134M23",381.8,81.8181818181818
"134M23",398.4,90.9090909090909
"134M23",415,81.8181818181818
"134M23",431.6,81.8181818181818
"134M23",448.2,90
"134M23",464.8,100
"134M23",481.4,81.8181818181818
"134M23",498,90.9090909090909
"134M23",514.6,90.9090909090909
"134M23",531.2,81.8181818181818
"134M23",547.8,90.9090909090909
"134M23",564.4,81.8181818181818
"134M23",581,90.9090909090909
"134M23",597.6,81.8181818181818
"134M23",614.2,90.9090909090909
"134M23",630.8,81.8181818181818
"134M23",647.4,81.8181818181818
"134M23",664,81.8181818181818
"134M23",680.6,100
"134M23",697.2,72.7272727272727
"134M23",713.8,72.7272727272727
"134M23",730.4,100
"134M23",747,100
"134M23",763.6,81.8181818181818
"134M23",780.2,90.9090909090909
"134M23",796.8,100
"134M23",813.4,90.9090909090909
"134M23",830,81.8181818181818
"134M23",846.6,90.9090909090909
"134M23",863.2,90.9090909090909
"134M23",879.8,100
"134M23",896.4,100
"134M23",913,90.9090909090909
"134M23",929.6,100
"134M23",946.2,100
"134M23",962.8,90.9090909090909
"134M23",979.4,90.9090909090909
"134M23",996,90.9090909090909
"135K27",215.8,63.6363636363636
"135K27",232.4,54.5454545454545
"135K27",249,80
"135K27",265.6,45.4545454545455
"135K27",282.2,100
"135K27",298.8,54.5454545454545
"135K27",315.4,90.9090909090909
"135K27",332,54.5454545454545
"135K27",348.6,72.7272727272727
"135K27",365.2,90.9090909090909
"135K27",381.8,60
"135K27",398.4,54.5454545454545
"135K27",415,70
"135K27",431.6,63.6363636363636
"135K27",448.2,63.6363636363636
"135K27",464.8,72.7272727272727
"135K27",481.4,72.7272727272727
"135K27",498,100
"135K27",514.6,70
"135K27",531.2,72.7272727272727
"135K27",547.8,63.6363636363636
"135K27",564.4,54.5454545454545
"135K27",581,90.9090909090909
"135K27",597.6,81.8181818181818
"135K27",614.2,72.7272727272727
"135K27",630.8,90
"135K27",647.4,72.7272727272727
"135K27",664,90
"135K27",680.6,100
"135K27",697.2,81.8181818181818
"135K27",713.8,63.6363636363636
"135K27",730.4,90
"135K27",747,72.7272727272727
"135K27",763.6,90
"135K27",780.2,80
"135K27",796.8,90.9090909090909
"135K27",813.4,63.6363636363636
"135K27",830,72.7272727272727
"135K27",846.6,60
"135K27",863.2,72.7272727272727
"135K27",879.8,80
"135K27",896.4,63.6363636363636
"135K27",913,72.7272727272727
"135K27",929.6,90.9090909090909
"135K27",946.2,72.7272727272727
"135K27",962.8,45.4545454545455
"135K27",979.4,63.6363636363636
"135K27",996,81.8181818181818
"136K22",215.8,90.9090909090909
"136K22",232.4,63.6363636363636
"136K22",249,66.6666666666667
"136K22",265.6,81.8181818181818
"136K22",282.2,81.8181818181818
"136K22",298.8,72.7272727272727
"136K22",315.4,54.5454545454545
"136K22",332,63.6363636363636
"136K22",348.6,72.7272727272727
"136K22",365.2,90.9090909090909
"136K22",381.8,77.7777777777778
"136K22",398.4,63.6363636363636
"136K22",415,54.5454545454545
"136K22",431.6,81.8181818181818
"136K22",448.2,63.6363636363636
"136K22",464.8,80
"136K22",481.4,72.7272727272727
"136K22",498,100
"136K22",514.6,54.5454545454545
"136K22",531.2,70
"136K22",547.8,60
"136K22",564.4,72.7272727272727
"136K22",581,90.9090909090909
"136K22",597.6,72.7272727272727
"136K22",614.2,72.7272727272727
"136K22",630.8,72.7272727272727
"136K22",647.4,90.9090909090909
"136K22",664,72.7272727272727
"136K22",680.6,54.5454545454545
"136K22",697.2,54.5454545454545
"136K22",713.8,27.2727272727273
"136K22",730.4,81.8181818181818
"136K22",747,50
"136K22",763.6,90.9090909090909
"136K22",780.2,81.8181818181818
"136K22",796.8,90.9090909090909
"136K22",813.4,81.8181818181818
"136K22",830,72.7272727272727
"136K22",846.6,90.9090909090909
"136K22",863.2,90.9090909090909
"136K22",879.8,81.8181818181818
"136K22",896.4,90.9090909090909
"136K22",913,45.4545454545455
"136K22",929.6,80
"136K22",946.2,36.3636363636364
"136K22",962.8,63.6363636363636
"136K22",979.4,63.6363636363636
"136K22",996,90.9090909090909
"137K28",215.8,63.6363636363636
"137K28",232.4,50
"137K28",249,80
"137K28",265.6,80
"137K28",282.2,80
"137K28",298.8,81.8181818181818
"137K28",315.4,80
"137K28",332,77.7777777777778
"137K28",348.6,90.9090909090909
"137K28",365.2,77.7777777777778
"137K28",381.8,60
"137K28",398.4,100
"137K28",415,45.4545454545455
"137K28",431.6,81.8181818181818
"137K28",448.2,72.7272727272727
"137K28",464.8,72.7272727272727
"137K28",481.4,90.9090909090909
"137K28",498,80
"137K28",514.6,80
"137K28",531.2,90.9090909090909
"137K28",547.8,77.7777777777778
"137K28",564.4,80
"137K28",581,77.7777777777778
"137K28",597.6,90.9090909090909
"137K28",614.2,54.5454545454545
"137K28",630.8,70
"137K28",647.4,90
"137K28",664,90
"137K28",680.6,87.5
"137K28",697.2,90
"137K28",713.8,63.6363636363636
"137K28",730.4,70
"137K28",747,77.7777777777778
"137K28",763.6,85.7142857142857
"137K28",780.2,80
"137K28",796.8,70
"137K28",813.4,72.7272727272727
"137K28",830,90.9090909090909
"137K28",846.6,72.7272727272727
"137K28",863.2,55.5555555555556
"137K28",879.8,72.7272727272727
"137K28",896.4,80
"137K28",913,90.9090909090909
"137K28",929.6,72.7272727272727
"137K28",946.2,81.8181818181818
"137K28",962.8,72.7272727272727
"137K28",979.4,85.7142857142857
"137K28",996,81.8181818181818
"138M21",215.8,45.4545454545455
"138M21",232.4,72.7272727272727
"138M21",249,70
"138M21",265.6,45.4545454545455
"138M21",282.2,72.7272727272727
"138M21",298.8,54.5454545454545
"138M21",315.4,45.4545454545455
"138M21",332,70
"138M21",348.6,36.3636363636364
"138M21",365.2,63.6363636363636
"138M21",381.8,40
"138M21",398.4,63.6363636363636
"138M21",415,45.4545454545455
"138M21",431.6,80
"138M21",448.2,90.9090909090909
"138M21",464.8,72.7272727272727
"138M21",481.4,27.2727272727273
"138M21",498,60
"138M21",514.6,90
"138M21",531.2,45.4545454545455
"138M21",547.8,72.7272727272727
"138M21",564.4,72.7272727272727
"138M21",581,60
"138M21",597.6,63.6363636363636
"138M21",614.2,54.5454545454545
"138M21",630.8,54.5454545454545
"138M21",647.4,54.5454545454545
"138M21",664,54.5454545454545
"138M21",680.6,81.8181818181818
"138M21",697.2,63.6363636363636
"138M21",713.8,54.5454545454545
"138M21",730.4,36.3636363636364
"138M21",747,63.6363636363636
"138M21",763.6,72.7272727272727
"138M21",780.2,54.5454545454545
"138M21",796.8,36.3636363636364
"138M21",813.4,81.8181818181818
"138M21",830,81.8181818181818
"138M21",846.6,45.4545454545455
"138M21",863.2,72.7272727272727
"138M21",879.8,72.7272727272727
"138M21",896.4,63.6363636363636
"138M21",913,72.7272727272727
"138M21",929.6,63.6363636363636
"138M21",946.2,63.6363636363636
"138M21",962.8,50
"138M21",979.4,36.3636363636364
"138M21",996,63.6363636363636
"139M18",215.8,70
"139M18",232.4,81.8181818181818
"139M18",249,63.6363636363636
"139M18",265.6,81.8181818181818
"139M18",282.2,81.8181818181818
"139M18",298.8,72.7272727272727
"139M18",315.4,63.6363636363636
"139M18",332,72.7272727272727
"139M18",348.6,81.8181818181818
"139M18",365.2,72.7272727272727
"139M18",381.8,90.9090909090909
"139M18",398.4,90.9090909090909
"139M18",415,90.9090909090909
"139M18",431.6,72.7272727272727
"139M18",448.2,81.8181818181818
"139M18",464.8,90.9090909090909
"139M18",481.4,90
"139M18",498,81.8181818181818
"139M18",514.6,81.8181818181818
"139M18",531.2,88.8888888888889
"139M18",547.8,72.7272727272727
"139M18",564.4,63.6363636363636
"139M18",581,72.7272727272727
"139M18",597.6,81.8181818181818
"139M18",614.2,90.9090909090909
"139M18",630.8,90
"139M18",647.4,72.7272727272727
"139M18",664,72.7272727272727
"139M18",680.6,72.7272727272727
"139M18",697.2,90.9090909090909
"139M18",713.8,72.7272727272727
"139M18",730.4,63.6363636363636
"139M18",747,90.9090909090909
"139M18",763.6,100
"139M18",780.2,90
"139M18",796.8,90.9090909090909
"139M18",813.4,72.7272727272727
"139M18",830,81.8181818181818
"139M18",846.6,81.8181818181818
"139M18",863.2,90.9090909090909
"139M18",879.8,81.8181818181818
"139M18",896.4,100
"139M18",913,72.7272727272727
"139M18",929.6,72.7272727272727
"139M18",946.2,90.9090909090909
"139M18",962.8,90.9090909090909
"139M18",979.4,81.8181818181818
"139M18",996,100
"140M21",215.8,72.7272727272727
"140M21",232.4,77.7777777777778
"140M21",249,66.6666666666667
"140M21",265.6,60
"140M21",282.2,100
"140M21",298.8,63.6363636363636
"140M21",315.4,70
"140M21",332,63.6363636363636
"140M21",348.6,81.8181818181818
"140M21",365.2,80
"140M21",381.8,80
"140M21",398.4,63.6363636363636
"140M21",415,80
"140M21",431.6,63.6363636363636
"140M21",448.2,54.5454545454545
"140M21",464.8,80
"140M21",481.4,66.6666666666667
"140M21",498,80
"140M21",514.6,36.3636363636364
"140M21",531.2,60
"140M21",547.8,63.6363636363636
"140M21",564.4,60
"140M21",581,50
"140M21",597.6,100
"140M21",614.2,70
"140M21",630.8,60
"140M21",647.4,70
"140M21",664,71.4285714285714
"140M21",680.6,90
"140M21",697.2,70
"140M21",713.8,60
"140M21",730.4,81.8181818181818
"140M21",747,70
"140M21",763.6,90.9090909090909
"140M21",780.2,66.6666666666667
"140M21",796.8,80
"140M21",813.4,90
"140M21",830,80
"140M21",846.6,70
"140M21",863.2,88.8888888888889
"140M21",879.8,87.5
"140M21",896.4,72.7272727272727
"140M21",913,72.7272727272727
"140M21",929.6,72.7272727272727
"140M21",946.2,90
"140M21",962.8,55.5555555555556
"140M21",979.4,80
"140M21",996,81.8181818181818
"141K20",215.8,60
"141K20",232.4,83.3333333333333
"141K20",249,90
"141K20",265.6,100
"141K20",282.2,100
"141K20",298.8,100
"141K20",315.4,90
"141K20",332,100
"141K20",348.6,90.9090909090909
"141K20",365.2,70
"141K20",381.8,81.8181818181818
"141K20",398.4,71.4285714285714
"141K20",415,90
"141K20",431.6,81.8181818181818
"141K20",448.2,72.7272727272727
"141K20",464.8,90
"141K20",481.4,90
"141K20",498,81.8181818181818
"141K20",514.6,100
"141K20",531.2,50
"141K20",547.8,81.8181818181818
"141K20",564.4,72.7272727272727
"141K20",581,80
"141K20",597.6,90
"141K20",614.2,62.5
"141K20",630.8,80
"141K20",647.4,90
"141K20",664,55.5555555555556
"141K20",680.6,80
"141K20",697.2,90
"141K20",713.8,80
"141K20",730.4,80
"141K20",747,90.9090909090909
"141K20",763.6,72.7272727272727
"141K20",780.2,80
"141K20",796.8,90.9090909090909
"141K20",813.4,50
"141K20",830,80
"141K20",846.6,72.7272727272727
"141K20",863.2,81.8181818181818
"141K20",879.8,75
"141K20",896.4,72.7272727272727
"141K20",913,90.9090909090909
"141K20",929.6,60
"141K20",946.2,90.9090909090909
"141K20",962.8,80
"141K20",979.4,72.7272727272727
"141K20",996,100
"142K20",215.8,63.6363636363636
"142K20",232.4,81.8181818181818
"142K20",249,54.5454545454545
"142K20",265.6,72.7272727272727
"142K20",282.2,100
"142K20",298.8,60
"142K20",315.4,81.8181818181818
"142K20",332,81.8181818181818
"142K20",348.6,81.8181818181818
"142K20",365.2,70
"142K20",381.8,45.4545454545455
"142K20",398.4,81.8181818181818
"142K20",415,60
"142K20",431.6,45.4545454545455
"142K20",448.2,60
"142K20",464.8,100
"142K20",481.4,63.6363636363636
"142K20",498,72.7272727272727
"142K20",514.6,100
"142K20",531.2,81.8181818181818
"142K20",547.8,81.8181818181818
"142K20",564.4,90.9090909090909
"142K20",581,90.9090909090909
"142K20",597.6,54.5454545454545
"142K20",614.2,72.7272727272727
"142K20",630.8,80
"142K20",647.4,90.9090909090909
"142K20",664,81.8181818181818
"142K20",680.6,45.4545454545455
"142K20",697.2,63.6363636363636
"142K20",713.8,90.9090909090909
"142K20",730.4,81.8181818181818
"142K20",747,72.7272727272727
"142K20",763.6,80
"142K20",780.2,90
"142K20",796.8,72.7272727272727
"142K20",813.4,60
"142K20",830,100
"142K20",846.6,72.7272727272727
"142K20",863.2,60
"142K20",879.8,63.6363636363636
"142K20",896.4,90
"142K20",913,72.7272727272727
"142K20",929.6,80
"142K20",946.2,72.7272727272727
"142K20",962.8,60
"142K20",979.4,81.8181818181818
"142K20",996,72.7272727272727
"143K20",215.8,90.9090909090909
"143K20",232.4,90.9090909090909
"143K20",249,100
"143K20",265.6,90.9090909090909
"143K20",282.2,80
"143K20",298.8,63.6363636363636
"143K20",315.4,100
"143K20",332,100
"143K20",348.6,90.9090909090909
"143K20",365.2,70
"143K20",381.8,81.8181818181818
"143K20",398.4,90.9090909090909
"143K20",415,100
"143K20",431.6,72.7272727272727
"143K20",448.2,63.6363636363636
"143K20",464.8,72.7272727272727
"143K20",481.4,90.9090909090909
"143K20",498,90
"143K20",514.6,77.7777777777778
"143K20",531.2,81.8181818181818
"143K20",547.8,100
"143K20",564.4,54.5454545454545
"143K20",581,100
"143K20",597.6,90.9090909090909
"143K20",614.2,81.8181818181818
"143K20",630.8,80
"143K20",647.4,63.6363636363636
"143K20",664,100
"143K20",680.6,81.8181818181818
"143K20",697.2,81.8181818181818
"143K20",713.8,81.8181818181818
"143K20",730.4,100
"143K20",747,100
"143K20",763.6,72.7272727272727
"143K20",780.2,100
"143K20",796.8,90.9090909090909
"143K20",813.4,100
"143K20",830,70
"143K20",846.6,70
"143K20",863.2,72.7272727272727
"143K20",879.8,90.9090909090909
"143K20",896.4,72.7272727272727
"143K20",913,63.6363636363636
"143K20",929.6,81.8181818181818
"143K20",946.2,72.7272727272727
"143K20",962.8,63.6363636363636
"143K20",979.4,90.9090909090909
"143K20",996,72.7272727272727
"144K21",215.8,63.6363636363636
"144K21",232.4,81.8181818181818
"144K21",249,90.9090909090909
"144K21",265.6,72.7272727272727
"144K21",282.2,90.9090909090909
"144K21",298.8,72.7272727272727
"144K21",315.4,63.6363636363636
"144K21",332,54.5454545454545
"144K21",348.6,81.8181818181818
"144K21",365.2,81.8181818181818
"144K21",381.8,81.8181818181818
"144K21",398.4,90.9090909090909
"144K21",415,90.9090909090909
"144K21",431.6,81.8181818181818
"144K21",448.2,90.9090909090909
"144K21",464.8,72.7272727272727
"144K21",481.4,90.9090909090909
"144K21",498,54.5454545454545
"144K21",514.6,63.6363636363636
"144K21",531.2,72.7272727272727
"144K21",547.8,81.8181818181818
"144K21",564.4,81.8181818181818
"144K21",581,81.8181818181818
"144K21",597.6,81.8181818181818
"144K21",614.2,72.7272727272727
"144K21",630.8,72.7272727272727
"144K21",647.4,45.4545454545455
"144K21",664,90.9090909090909
"144K21",680.6,63.6363636363636
"144K21",697.2,72.7272727272727
"144K21",713.8,54.5454545454545
"144K21",730.4,72.7272727272727
"144K21",747,81.8181818181818
"144K21",763.6,45.4545454545455
"144K21",780.2,81.8181818181818
"144K21",796.8,63.6363636363636
"144K21",813.4,63.6363636363636
"144K21",830,90
"144K21",846.6,81.8181818181818
"144K21",863.2,90.9090909090909
"144K21",879.8,90.9090909090909
"144K21",896.4,72.7272727272727
"144K21",913,100
"144K21",929.6,81.8181818181818
"144K21",946.2,81.8181818181818
"144K21",962.8,81.8181818181818
"144K21",979.4,63.6363636363636
"144K21",996,72.7272727272727
"145K21",215.8,90.9090909090909
"145K21",232.4,72.7272727272727
"145K21",249,72.7272727272727
"145K21",265.6,63.6363636363636
"145K21",282.2,63.6363636363636
"145K21",298.8,72.7272727272727
"145K21",315.4,54.5454545454545
"145K21",332,81.8181818181818
"145K21",348.6,63.6363636363636
"145K21",365.2,72.7272727272727
"145K21",381.8,77.7777777777778
"145K21",398.4,81.8181818181818
"145K21",415,81.8181818181818
"145K21",431.6,72.7272727272727
"145K21",448.2,72.7272727272727
"145K21",464.8,81.8181818181818
"145K21",481.4,72.7272727272727
"145K21",498,72.7272727272727
"145K21",514.6,81.8181818181818
"145K21",531.2,63.6363636363636
"145K21",547.8,72.7272727272727
"145K21",564.4,70
"145K21",581,72.7272727272727
"145K21",597.6,81.8181818181818
"145K21",614.2,81.8181818181818
"145K21",630.8,100
"145K21",647.4,80
"145K21",664,80
"145K21",680.6,72.7272727272727
"145K21",697.2,63.6363636363636
"145K21",713.8,72.7272727272727
"145K21",730.4,72.7272727272727
"145K21",747,90.9090909090909
"145K21",763.6,63.6363636363636
"145K21",780.2,80
"145K21",796.8,100
"145K21",813.4,100
"145K21",830,72.7272727272727
"145K21",846.6,72.7272727272727
"145K21",863.2,72.7272727272727
"145K21",879.8,60
"145K21",896.4,63.6363636363636
"145K21",913,63.6363636363636
"145K21",929.6,80
"145K21",946.2,90.9090909090909
"145K21",962.8,100
"145K21",979.4,90.9090909090909
"145K21",996,72.7272727272727
"146M21",215.8,54.5454545454545
"146M21",232.4,90.9090909090909
"146M21",249,72.7272727272727
"146M21",265.6,90.9090909090909
"146M21",282.2,100
"146M21",298.8,72.7272727272727
"146M21",315.4,63.6363636363636
"146M21",332,100
"146M21",348.6,54.5454545454545
"146M21",365.2,100
"146M21",381.8,90.9090909090909
"146M21",398.4,90.9090909090909
"146M21",415,90.9090909090909
"146M21",431.6,100
"146M21",448.2,81.8181818181818
"146M21",464.8,81.8181818181818
"146M21",481.4,63.6363636363636
"146M21",498,72.7272727272727
"146M21",514.6,100
"146M21",531.2,90
"146M21",547.8,72.7272727272727
"146M21",564.4,90
"146M21",581,90.9090909090909
"146M21",597.6,72.7272727272727
"146M21",614.2,70
"146M21",630.8,70
"146M21",647.4,63.6363636363636
"146M21",664,90.9090909090909
"146M21",680.6,81.8181818181818
"146M21",697.2,81.8181818181818
"146M21",713.8,72.7272727272727
"146M21",730.4,81.8181818181818
"146M21",747,72.7272727272727
"146M21",763.6,100
"146M21",780.2,54.5454545454545
"146M21",796.8,81.8181818181818
"146M21",813.4,90.9090909090909
"146M21",830,90.9090909090909
"146M21",846.6,81.8181818181818
"146M21",863.2,81.8181818181818
"146M21",879.8,72.7272727272727
"146M21",896.4,100
"146M21",913,90.9090909090909
"146M21",929.6,72.7272727272727
"146M21",946.2,70
"146M21",962.8,90.9090909090909
"146M21",979.4,90
"146M21",996,72.7272727272727
"147K25",215.8,90.9090909090909
"147K25",232.4,54.5454545454545
"147K25",249,72.7272727272727
"147K25",265.6,72.7272727272727
"147K25",282.2,72.7272727272727
"147K25",298.8,81.8181818181818
"147K25",315.4,63.6363636363636
"147K25",332,54.5454545454545
"147K25",348.6,81.8181818181818
"147K25",365.2,72.7272727272727
"147K25",381.8,81.8181818181818
"147K25",398.4,54.5454545454545
"147K25",415,81.8181818181818
"147K25",431.6,63.6363636363636
"147K25",448.2,72.7272727272727
"147K25",464.8,72.7272727272727
"147K25",481.4,63.6363636363636
"147K25",498,63.6363636363636
"147K25",514.6,45.4545454545455
"147K25",531.2,72.7272727272727
"147K25",547.8,54.5454545454545
"147K25",564.4,63.6363636363636
"147K25",581,63.6363636363636
"147K25",597.6,63.6363636363636
"147K25",614.2,54.5454545454545
"147K25",630.8,63.6363636363636
"147K25",647.4,63.6363636363636
"147K25",664,63.6363636363636
"147K25",680.6,72.7272727272727
"147K25",697.2,81.8181818181818
"147K25",713.8,63.6363636363636
"147K25",730.4,72.7272727272727
"147K25",747,54.5454545454545
"147K25",763.6,81.8181818181818
"147K25",780.2,72.7272727272727
"147K25",796.8,72.7272727272727
"147K25",813.4,81.8181818181818
"147K25",830,54.5454545454545
"147K25",846.6,72.7272727272727
"147K25",863.2,45.4545454545455
"147K25",879.8,90
"147K25",896.4,81.8181818181818
"147K25",913,45.4545454545455
"147K25",929.6,63.6363636363636
"147K25",946.2,45.4545454545455
"147K25",962.8,63.6363636363636
"147K25",979.4,81.8181818181818
"147K25",996,72.7272727272727
"148M29",215.8,55.5555555555556
"148M29",232.4,90
"148M29",249,70
"148M29",265.6,70
"148M29",282.2,80
"148M29",298.8,100
"148M29",315.4,72.7272727272727
"148M29",332,63.6363636363636
"148M29",348.6,90.9090909090909
"148M29",365.2,63.6363636363636
"148M29",381.8,90
"148M29",398.4,77.7777777777778
"148M29",415,55.5555555555556
"148M29",431.6,90.9090909090909
"148M29",448.2,60
"148M29",464.8,63.6363636363636
"148M29",481.4,90
"148M29",498,60
"148M29",514.6,72.7272727272727
"148M29",531.2,54.5454545454545
"148M29",547.8,80
"148M29",564.4,81.8181818181818
"148M29",581,72.7272727272727
"148M29",597.6,80
"148M29",614.2,72.7272727272727
"148M29",630.8,70
"148M29",647.4,60
"148M29",664,60
"148M29",680.6,90
"148M29",697.2,100
"148M29",713.8,66.6666666666667
"148M29",730.4,70
"148M29",747,80
"148M29",763.6,54.5454545454545
"148M29",780.2,70
"148M29",796.8,70
"148M29",813.4,72.7272727272727
"148M29",830,71.4285714285714
"148M29",846.6,100
"148M29",863.2,90
"148M29",879.8,90
"148M29",896.4,63.6363636363636
"148M29",913,81.8181818181818
"148M29",929.6,90.9090909090909
"148M29",946.2,70
"148M29",962.8,90.9090909090909
"148M29",979.4,75
"148M29",996,70
"149K25",215.8,81.8181818181818
"149K25",232.4,54.5454545454545
"149K25",249,70
"149K25",265.6,70
"149K25",282.2,81.8181818181818
"149K25",298.8,77.7777777777778
"149K25",315.4,60
"149K25",332,72.7272727272727
"149K25",348.6,50
"149K25",365.2,63.6363636363636
"149K25",381.8,54.5454545454545
"149K25",398.4,45.4545454545455
"149K25",415,50
"149K25",431.6,72.7272727272727
"149K25",448.2,90.9090909090909
"149K25",464.8,54.5454545454545
"149K25",481.4,50
"149K25",498,72.7272727272727
"149K25",514.6,54.5454545454545
"149K25",531.2,90
"149K25",547.8,72.7272727272727
"149K25",564.4,70
"149K25",581,81.8181818181818
"149K25",597.6,63.6363636363636
"149K25",614.2,63.6363636363636
"149K25",630.8,72.7272727272727
"149K25",647.4,80
"149K25",664,81.8181818181818
"149K25",680.6,81.8181818181818
"149K25",697.2,63.6363636363636
"149K25",713.8,72.7272727272727
"149K25",730.4,70
"149K25",747,63.6363636363636
"149K25",763.6,63.6363636363636
"149K25",780.2,80
"149K25",796.8,72.7272727272727
"149K25",813.4,72.7272727272727
"149K25",830,70
"149K25",846.6,60
"149K25",863.2,77.7777777777778
"149K25",879.8,63.6363636363636
"149K25",896.4,45.4545454545455
"149K25",913,54.5454545454545
"149K25",929.6,54.5454545454545
"149K25",946.2,54.5454545454545
"149K25",962.8,72.7272727272727
"149K25",979.4,81.8181818181818
"149K25",996,90.9090909090909
"14K19",215.8,81.8181818181818
"14K19",232.4,72.7272727272727
"14K19",249,90.9090909090909
"14K19",265.6,90.9090909090909
"14K19",282.2,90
"14K19",298.8,90
"14K19",315.4,72.7272727272727
"14K19",332,81.8181818181818
"14K19",348.6,77.7777777777778
"14K19",365.2,90
"14K19",381.8,72.7272727272727
"14K19",398.4,81.8181818181818
"14K19",415,80
"14K19",431.6,72.7272727272727
"14K19",448.2,90.9090909090909
"14K19",464.8,63.6363636363636
"14K19",481.4,72.7272727272727
"14K19",498,90.9090909090909
"14K19",514.6,72.7272727272727
"14K19",531.2,81.8181818181818
"14K19",547.8,72.7272727272727
"14K19",564.4,100
"14K19",581,90.9090909090909
"14K19",597.6,80
"14K19",614.2,77.7777777777778
"14K19",630.8,72.7272727272727
"14K19",647.4,90.9090909090909
"14K19",664,100
"14K19",680.6,100
"14K19",697.2,50
"14K19",713.8,90.9090909090909
"14K19",730.4,90.9090909090909
"14K19",747,100
"14K19",763.6,90
"14K19",780.2,88.8888888888889
"14K19",796.8,90.9090909090909
"14K19",813.4,81.8181818181818
"14K19",830,100
"14K19",846.6,90.9090909090909
"14K19",863.2,81.8181818181818
"14K19",879.8,90.9090909090909
"14K19",896.4,90
"14K19",913,81.8181818181818
"14K19",929.6,90.9090909090909
"14K19",946.2,81.8181818181818
"14K19",962.8,100
"14K19",979.4,90.9090909090909
"14K19",996,90.9090909090909
"150K31",215.8,63.6363636363636
"150K31",232.4,40
"150K31",249,9.09090909090909
"150K31",265.6,36.3636363636364
"150K31",282.2,72.7272727272727
"150K31",298.8,81.8181818181818
"150K31",315.4,100
"150K31",332,18.1818181818182
"150K31",348.6,81.8181818181818
"150K31",365.2,77.7777777777778
"150K31",381.8,54.5454545454545
"150K31",398.4,72.7272727272727
"150K31",415,72.7272727272727
"150K31",431.6,54.5454545454545
"150K31",448.2,60
"150K31",464.8,54.5454545454545
"150K31",481.4,63.6363636363636
"150K31",498,45.4545454545455
"150K31",514.6,44.4444444444444
"150K31",531.2,63.6363636363636
"150K31",547.8,27.2727272727273
"150K31",564.4,81.8181818181818
"150K31",581,45.4545454545455
"150K31",597.6,45.4545454545455
"150K31",614.2,50
"150K31",630.8,72.7272727272727
"150K31",647.4,63.6363636363636
"150K31",664,63.6363636363636
"150K31",680.6,36.3636363636364
"150K31",697.2,72.7272727272727
"150K31",713.8,54.5454545454545
