"","PART_ID","t","mean_corr"
"1471","128K27",713.8,81.8181818181818
"1472","128K27",730.4,90.9090909090909
"1473","128K27",747,63.6363636363636
"1474","128K27",763.6,72.7272727272727
"1475","128K27",780.2,45.4545454545455
"1476","128K27",796.8,90.9090909090909
"1477","128K27",813.4,90
"1478","128K27",830,81.8181818181818
"1479","128K27",846.6,70
"1480","128K27",863.2,81.8181818181818
"1481","128K27",879.8,63.6363636363636
"1482","128K27",896.4,54.5454545454545
"1483","128K27",913,81.8181818181818
"1484","128K27",929.6,81.8181818181818
"1485","128K27",946.2,70
"1486","128K27",962.8,50
"1487","128K27",979.4,81.8181818181818
"1488","128K27",996,90.9090909090909
"1489","129M29",215.8,81.8181818181818
"1490","129M29",232.4,81.8181818181818
"1491","129M29",249,100
"1492","129M29",265.6,90.9090909090909
"1493","129M29",282.2,70
"1494","129M29",298.8,100
"1495","129M29",315.4,81.8181818181818
"1496","129M29",332,100
"1497","129M29",348.6,81.8181818181818
"1498","129M29",365.2,81.8181818181818
"1499","129M29",381.8,100
"1500","129M29",398.4,100
"1501","129M29",415,90.9090909090909
"1502","129M29",431.6,90.9090909090909
"1503","129M29",448.2,90.9090909090909
"1504","129M29",464.8,90.9090909090909
"1505","129M29",481.4,100
"1506","129M29",498,100
"1507","129M29",514.6,90.9090909090909
"1508","129M29",531.2,90.9090909090909
"1509","129M29",547.8,81.8181818181818
"1510","129M29",564.4,81.8181818181818
"1511","129M29",581,90
"1512","129M29",597.6,100
"1513","129M29",614.2,100
"1514","129M29",630.8,90.9090909090909
"1515","129M29",647.4,100
"1516","129M29",664,90.9090909090909
"1517","129M29",680.6,90.9090909090909
"1518","129M29",697.2,81.8181818181818
"1519","129M29",713.8,90.9090909090909
"1520","129M29",730.4,81.8181818181818
"1521","129M29",747,100
"1522","129M29",763.6,81.8181818181818
"1523","129M29",780.2,100
"1524","129M29",796.8,81.8181818181818
"1525","129M29",813.4,80
"1526","129M29",830,90.9090909090909
"1527","129M29",846.6,81.8181818181818
"1528","129M29",863.2,100
"1529","129M29",879.8,81.8181818181818
"1530","129M29",896.4,90.9090909090909
"1531","129M29",913,63.6363636363636
"1532","129M29",929.6,90.9090909090909
"1533","129M29",946.2,100
"1534","129M29",962.8,100
"1535","129M29",979.4,100
"1536","129M29",996,100
"1537","12M22",215.8,90.9090909090909
"1538","12M22",232.4,55.5555555555556
"1539","12M22",249,80
"1540","12M22",265.6,80
"1541","12M22",282.2,63.6363636363636
"1542","12M22",298.8,63.6363636363636
"1543","12M22",315.4,54.5454545454545
"1544","12M22",332,72.7272727272727
"1545","12M22",348.6,63.6363636363636
"1546","12M22",365.2,70
"1547","12M22",381.8,77.7777777777778
"1548","12M22",398.4,54.5454545454545
"1549","12M22",415,80
"1550","12M22",431.6,90.9090909090909
"1551","12M22",448.2,80
"1552","12M22",464.8,72.7272727272727
"1553","12M22",481.4,72.7272727272727
"1554","12M22",498,72.7272727272727
"1555","12M22",514.6,81.8181818181818
"1556","12M22",531.2,54.5454545454545
"1557","12M22",547.8,63.6363636363636
"1558","12M22",564.4,81.8181818181818
"1559","12M22",581,90
"1560","12M22",597.6,90.9090909090909
"1561","12M22",614.2,90.9090909090909
"1562","12M22",630.8,63.6363636363636
"1563","12M22",647.4,90.9090909090909
"1564","12M22",664,72.7272727272727
"1565","12M22",680.6,70
"1566","12M22",697.2,72.7272727272727
"1567","12M22",713.8,90
"1568","12M22",730.4,81.8181818181818
"1569","12M22",747,90.9090909090909
"1570","12M22",763.6,54.5454545454545
"1571","12M22",780.2,70
"1572","12M22",796.8,81.8181818181818
"1573","12M22",813.4,72.7272727272727
"1574","12M22",830,90.9090909090909
"1575","12M22",846.6,81.8181818181818
"1576","12M22",863.2,60
"1577","12M22",879.8,72.7272727272727
"1578","12M22",896.4,81.8181818181818
"1579","12M22",913,72.7272727272727
"1580","12M22",929.6,90.9090909090909
"1581","12M22",946.2,90.9090909090909
"1582","12M22",962.8,100
"1583","12M22",979.4,72.7272727272727
"1584","12M22",996,63.6363636363636
"1585","130M22",215.8,90
"1586","130M22",232.4,72.7272727272727
"1587","130M22",249,63.6363636363636
"1588","130M22",265.6,90
"1589","130M22",282.2,88.8888888888889
"1590","130M22",298.8,81.8181818181818
"1591","130M22",315.4,70
"1592","130M22",332,70
"1593","130M22",348.6,90
"1594","130M22",365.2,60
"1595","130M22",381.8,81.8181818181818
"1596","130M22",398.4,70
"1597","130M22",415,81.8181818181818
"1598","130M22",431.6,80
"1599","130M22",448.2,90.9090909090909
"1600","130M22",464.8,100
"1601","130M22",481.4,90.9090909090909
"1602","130M22",498,72.7272727272727
"1603","130M22",514.6,50
"1604","130M22",531.2,90.9090909090909
"1605","130M22",547.8,90.9090909090909
"1606","130M22",564.4,90.9090909090909
"1607","130M22",581,70
"1608","130M22",597.6,90.9090909090909
"1609","130M22",614.2,90.9090909090909
"1610","130M22",630.8,80
"1611","130M22",647.4,90.9090909090909
"1612","130M22",664,60
"1613","130M22",680.6,90.9090909090909
"1614","130M22",697.2,81.8181818181818
"1615","130M22",713.8,80
"1616","130M22",730.4,80
"1617","130M22",747,90.9090909090909
"1618","130M22",763.6,77.7777777777778
"1619","130M22",780.2,80
"1620","130M22",796.8,81.8181818181818
"1621","130M22",813.4,90.9090909090909
"1622","130M22",830,80
"1623","130M22",846.6,81.8181818181818
"1624","130M22",863.2,81.8181818181818
"1625","130M22",879.8,81.8181818181818
"1626","130M22",896.4,70
"1627","130M22",913,90.9090909090909
"1628","130M22",929.6,63.6363636363636
"1629","130M22",946.2,90
"1630","130M22",962.8,70
"1631","130M22",979.4,100
"1632","130M22",996,88.8888888888889
"1633","131M20",215.8,80
"1634","131M20",232.4,100
"1635","131M20",249,81.8181818181818
"1636","131M20",265.6,100
"1637","131M20",282.2,81.8181818181818
"1638","131M20",298.8,100
"1639","131M20",315.4,100
"1640","131M20",332,80
"1641","131M20",348.6,90.9090909090909
"1642","131M20",365.2,72.7272727272727
"1643","131M20",381.8,70
"1644","131M20",398.4,100
"1645","131M20",415,90
"1646","131M20",431.6,100
"1647","131M20",448.2,100
"1648","131M20",464.8,80
"1649","131M20",481.4,90.9090909090909
"1650","131M20",498,90.9090909090909
"1651","131M20",514.6,90.9090909090909
"1652","131M20",531.2,72.7272727272727
"1653","131M20",547.8,90.9090909090909
"1654","131M20",564.4,100
"1655","131M20",581,90.9090909090909
"1656","131M20",597.6,90.9090909090909
"1657","131M20",614.2,80
"1658","131M20",630.8,81.8181818181818
"1659","131M20",647.4,100
"1660","131M20",664,90.9090909090909
"1661","131M20",680.6,100
"1662","131M20",697.2,90
"1663","131M20",713.8,90.9090909090909
"1664","131M20",730.4,90
"1665","131M20",747,100
"1666","131M20",763.6,90
"1667","131M20",780.2,100
"1668","131M20",796.8,90
"1669","131M20",813.4,100
"1670","131M20",830,100
"1671","131M20",846.6,100
"1672","131M20",863.2,100
"1673","131M20",879.8,81.8181818181818
"1674","131M20",896.4,100
"1675","131M20",913,90.9090909090909
"1676","131M20",929.6,90.9090909090909
"1677","131M20",946.2,90.9090909090909
"1678","131M20",962.8,100
"1679","131M20",979.4,90
"1680","131M20",996,81.8181818181818
"1681","132K22",215.8,90.9090909090909
"1682","132K22",232.4,100
"1683","132K22",249,72.7272727272727
"1684","132K22",265.6,90.9090909090909
"1685","132K22",282.2,90.9090909090909
"1686","132K22",298.8,100
"1687","132K22",315.4,100
"1688","132K22",332,100
"1689","132K22",348.6,90.9090909090909
"1690","132K22",365.2,90.9090909090909
"1691","132K22",381.8,90.9090909090909
"1692","132K22",398.4,100
"1693","132K22",415,100
"1694","132K22",431.6,100
"1695","132K22",448.2,100
"1696","132K22",464.8,90.9090909090909
"1697","132K22",481.4,100
"1698","132K22",498,90.9090909090909
"1699","132K22",514.6,90.9090909090909
"1700","132K22",531.2,100
"1701","132K22",547.8,100
"1702","132K22",564.4,100
"1703","132K22",581,100
"1704","132K22",597.6,100
"1705","132K22",614.2,100
"1706","132K22",630.8,100
"1707","132K22",647.4,90.9090909090909
"1708","132K22",664,100
"1709","132K22",680.6,100
"1710","132K22",697.2,90.9090909090909
"1711","132K22",713.8,90.9090909090909
"1712","132K22",730.4,100
"1713","132K22",747,100
"1714","132K22",763.6,90.9090909090909
"1715","132K22",780.2,90.9090909090909
"1716","132K22",796.8,100
"1717","132K22",813.4,100
"1718","132K22",830,100
"1719","132K22",846.6,100
"1720","132K22",863.2,100
"1721","132K22",879.8,100
"1722","132K22",896.4,100
"1723","132K22",913,100
"1724","132K22",929.6,90.9090909090909
"1725","132K22",946.2,100
"1726","132K22",962.8,100
"1727","132K22",979.4,100
"1728","132K22",996,90.9090909090909
"1729","133K23",215.8,81.8181818181818
"1730","133K23",232.4,63.6363636363636
"1731","133K23",249,72.7272727272727
"1732","133K23",265.6,72.7272727272727
"1733","133K23",282.2,54.5454545454545
"1734","133K23",298.8,54.5454545454545
"1735","133K23",315.4,72.7272727272727
"1736","133K23",332,81.8181818181818
"1737","133K23",348.6,81.8181818181818
"1738","133K23",365.2,54.5454545454545
"1739","133K23",381.8,63.6363636363636
"1740","133K23",398.4,72.7272727272727
"1741","133K23",415,72.7272727272727
"1742","133K23",431.6,54.5454545454545
"1743","133K23",448.2,63.6363636363636
"1744","133K23",464.8,81.8181818181818
"1745","133K23",481.4,63.6363636363636
"1746","133K23",498,72.7272727272727
"1747","133K23",514.6,81.8181818181818
"1748","133K23",531.2,72.7272727272727
"1749","133K23",547.8,90.9090909090909
"1750","133K23",564.4,100
"1751","133K23",581,72.7272727272727
"1752","133K23",597.6,81.8181818181818
"1753","133K23",614.2,60
"1754","133K23",630.8,90
"1755","133K23",647.4,60
"1756","133K23",664,80
"1757","133K23",680.6,81.8181818181818
"1758","133K23",697.2,81.8181818181818
"1759","133K23",713.8,72.7272727272727
"1760","133K23",730.4,72.7272727272727
"1761","133K23",747,90
"1762","133K23",763.6,72.7272727272727
"1763","133K23",780.2,54.5454545454545
"1764","133K23",796.8,80
"1765","133K23",813.4,72.7272727272727
"1766","133K23",830,81.8181818181818
"1767","133K23",846.6,54.5454545454545
"1768","133K23",863.2,90.9090909090909
"1769","133K23",879.8,72.7272727272727
"1770","133K23",896.4,80
"1771","133K23",913,72.7272727272727
"1772","133K23",929.6,62.5
"1773","133K23",946.2,81.8181818181818
"1774","133K23",962.8,90.9090909090909
"1775","133K23",979.4,72.7272727272727
"1776","133K23",996,72.7272727272727
"1777","134M23",215.8,90.9090909090909
"1778","134M23",232.4,81.8181818181818
"1779","134M23",249,54.5454545454545
"1780","134M23",265.6,90.9090909090909
"1781","134M23",282.2,90.9090909090909
"1782","134M23",298.8,90.9090909090909
"1783","134M23",315.4,90.9090909090909
"1784","134M23",332,90.9090909090909
"1785","134M23",348.6,90.9090909090909
"1786","134M23",365.2,81.8181818181818
"1787","134M23",381.8,81.8181818181818
"1788","134M23",398.4,90.9090909090909
"1789","134M23",415,81.8181818181818
"1790","134M23",431.6,81.8181818181818
"1791","134M23",448.2,90
"1792","134M23",464.8,100
"1793","134M23",481.4,81.8181818181818
"1794","134M23",498,90.9090909090909
"1795","134M23",514.6,90.9090909090909
"1796","134M23",531.2,81.8181818181818
"1797","134M23",547.8,90.9090909090909
"1798","134M23",564.4,81.8181818181818
"1799","134M23",581,90.9090909090909
"1800","134M23",597.6,81.8181818181818
"1801","134M23",614.2,90.9090909090909
"1802","134M23",630.8,81.8181818181818
"1803","134M23",647.4,81.8181818181818
"1804","134M23",664,81.8181818181818
"1805","134M23",680.6,100
"1806","134M23",697.2,72.7272727272727
"1807","134M23",713.8,72.7272727272727
"1808","134M23",730.4,100
"1809","134M23",747,100
"1810","134M23",763.6,81.8181818181818
"1811","134M23",780.2,90.9090909090909
"1812","134M23",796.8,100
"1813","134M23",813.4,90.9090909090909
"1814","134M23",830,81.8181818181818
"1815","134M23",846.6,90.9090909090909
"1816","134M23",863.2,90.9090909090909
"1817","134M23",879.8,100
"1818","134M23",896.4,100
"1819","134M23",913,90.9090909090909
"1820","134M23",929.6,100
"1821","134M23",946.2,100
"1822","134M23",962.8,90.9090909090909
"1823","134M23",979.4,90.9090909090909
"1824","134M23",996,90.9090909090909
"1825","135K27",215.8,63.6363636363636
"1826","135K27",232.4,54.5454545454545
"1827","135K27",249,80
"1828","135K27",265.6,45.4545454545455
"1829","135K27",282.2,100
"1830","135K27",298.8,54.5454545454545
"1831","135K27",315.4,90.9090909090909
"1832","135K27",332,54.5454545454545
"1833","135K27",348.6,72.7272727272727
"1834","135K27",365.2,90.9090909090909
"1835","135K27",381.8,60
"1836","135K27",398.4,54.5454545454545
"1837","135K27",415,70
"1838","135K27",431.6,63.6363636363636
"1839","135K27",448.2,63.6363636363636
"1840","135K27",464.8,72.7272727272727
"1841","135K27",481.4,72.7272727272727
"1842","135K27",498,100
"1843","135K27",514.6,70
"1844","135K27",531.2,72.7272727272727
"1845","135K27",547.8,63.6363636363636
"1846","135K27",564.4,54.5454545454545
"1847","135K27",581,90.9090909090909
"1848","135K27",597.6,81.8181818181818
"1849","135K27",614.2,72.7272727272727
"1850","135K27",630.8,90
"1851","135K27",647.4,72.7272727272727
"1852","135K27",664,90
"1853","135K27",680.6,100
"1854","135K27",697.2,81.8181818181818
"1855","135K27",713.8,63.6363636363636
"1856","135K27",730.4,90
"1857","135K27",747,72.7272727272727
"1858","135K27",763.6,90
"1859","135K27",780.2,80
"1860","135K27",796.8,90.9090909090909
"1861","135K27",813.4,63.6363636363636
"1862","135K27",830,72.7272727272727
"1863","135K27",846.6,60
"1864","135K27",863.2,72.7272727272727
"1865","135K27",879.8,80
"1866","135K27",896.4,63.6363636363636
"1867","135K27",913,72.7272727272727
"1868","135K27",929.6,90.9090909090909
"1869","135K27",946.2,72.7272727272727
"1870","135K27",962.8,45.4545454545455
"1871","135K27",979.4,63.6363636363636
"1872","135K27",996,81.8181818181818
"1873","136K22",215.8,90.9090909090909
"1874","136K22",232.4,63.6363636363636
"1875","136K22",249,66.6666666666667
"1876","136K22",265.6,81.8181818181818
"1877","136K22",282.2,81.8181818181818
"1878","136K22",298.8,72.7272727272727
"1879","136K22",315.4,54.5454545454545
"1880","136K22",332,63.6363636363636
"1881","136K22",348.6,72.7272727272727
"1882","136K22",365.2,90.9090909090909
"1883","136K22",381.8,77.7777777777778
"1884","136K22",398.4,63.6363636363636
"1885","136K22",415,54.5454545454545
"1886","136K22",431.6,81.8181818181818
"1887","136K22",448.2,63.6363636363636
"1888","136K22",464.8,80
"1889","136K22",481.4,72.7272727272727
"1890","136K22",498,100
"1891","136K22",514.6,54.5454545454545
"1892","136K22",531.2,70
"1893","136K22",547.8,60
"1894","136K22",564.4,72.7272727272727
"1895","136K22",581,90.9090909090909
"1896","136K22",597.6,72.7272727272727
"1897","136K22",614.2,72.7272727272727
"1898","136K22",630.8,72.7272727272727
"1899","136K22",647.4,90.9090909090909
"1900","136K22",664,72.7272727272727
"1901","136K22",680.6,54.5454545454545
"1902","136K22",697.2,54.5454545454545
"1903","136K22",713.8,27.2727272727273
"1904","136K22",730.4,81.8181818181818
"1905","136K22",747,50
"1906","136K22",763.6,90.9090909090909
"1907","136K22",780.2,81.8181818181818
"1908","136K22",796.8,90.9090909090909
"1909","136K22",813.4,81.8181818181818
"1910","136K22",830,72.7272727272727
"1911","136K22",846.6,90.9090909090909
"1912","136K22",863.2,90.9090909090909
"1913","136K22",879.8,81.8181818181818
"1914","136K22",896.4,90.9090909090909
"1915","136K22",913,45.4545454545455
"1916","136K22",929.6,80
"1917","136K22",946.2,36.3636363636364
"1918","136K22",962.8,63.6363636363636
"1919","136K22",979.4,63.6363636363636
"1920","136K22",996,90.9090909090909
"1921","137K28",215.8,63.6363636363636
"1922","137K28",232.4,50
"1923","137K28",249,80
"1924","137K28",265.6,80
"1925","137K28",282.2,80
"1926","137K28",298.8,81.8181818181818
"1927","137K28",315.4,80
"1928","137K28",332,77.7777777777778
"1929","137K28",348.6,90.9090909090909
"1930","137K28",365.2,77.7777777777778
"1931","137K28",381.8,60
"1932","137K28",398.4,100
"1933","137K28",415,45.4545454545455
"1934","137K28",431.6,81.8181818181818
"1935","137K28",448.2,72.7272727272727
"1936","137K28",464.8,72.7272727272727
"1937","137K28",481.4,90.9090909090909
"1938","137K28",498,80
"1939","137K28",514.6,80
"1940","137K28",531.2,90.9090909090909
"1941","137K28",547.8,77.7777777777778
"1942","137K28",564.4,80
"1943","137K28",581,77.7777777777778
"1944","137K28",597.6,90.9090909090909
"1945","137K28",614.2,54.5454545454545
"1946","137K28",630.8,70
"1947","137K28",647.4,90
"1948","137K28",664,90
"1949","137K28",680.6,87.5
"1950","137K28",697.2,90
"1951","137K28",713.8,63.6363636363636
"1952","137K28",730.4,70
"1953","137K28",747,77.7777777777778
"1954","137K28",763.6,85.7142857142857
"1955","137K28",780.2,80
"1956","137K28",796.8,70
"1957","137K28",813.4,72.7272727272727
"1958","137K28",830,90.9090909090909
"1959","137K28",846.6,72.7272727272727
"1960","137K28",863.2,55.5555555555556
"1961","137K28",879.8,72.7272727272727
"1962","137K28",896.4,80
"1963","137K28",913,90.9090909090909
"1964","137K28",929.6,72.7272727272727
"1965","137K28",946.2,81.8181818181818
"1966","137K28",962.8,72.7272727272727
"1967","137K28",979.4,85.7142857142857
"1968","137K28",996,81.8181818181818
"1969","138M21",215.8,45.4545454545455
"1970","138M21",232.4,72.7272727272727
"1971","138M21",249,70
"1972","138M21",265.6,45.4545454545455
"1973","138M21",282.2,72.7272727272727
"1974","138M21",298.8,54.5454545454545
"1975","138M21",315.4,45.4545454545455
"1976","138M21",332,70
"1977","138M21",348.6,36.3636363636364
"1978","138M21",365.2,63.6363636363636
"1979","138M21",381.8,40
"1980","138M21",398.4,63.6363636363636
"1981","138M21",415,45.4545454545455
"1982","138M21",431.6,80
"1983","138M21",448.2,90.9090909090909
"1984","138M21",464.8,72.7272727272727
"1985","138M21",481.4,27.2727272727273
"1986","138M21",498,60
"1987","138M21",514.6,90
"1988","138M21",531.2,45.4545454545455
"1989","138M21",547.8,72.7272727272727
"1990","138M21",564.4,72.7272727272727
"1991","138M21",581,60
"1992","138M21",597.6,63.6363636363636
"1993","138M21",614.2,54.5454545454545
"1994","138M21",630.8,54.5454545454545
"1995","138M21",647.4,54.5454545454545
"1996","138M21",664,54.5454545454545
"1997","138M21",680.6,81.8181818181818
"1998","138M21",697.2,63.6363636363636
"1999","138M21",713.8,54.5454545454545
"2000","138M21",730.4,36.3636363636364
"2001","138M21",747,63.6363636363636
"2002","138M21",763.6,72.7272727272727
"2003","138M21",780.2,54.5454545454545
"2004","138M21",796.8,36.3636363636364
"2005","138M21",813.4,81.8181818181818
"2006","138M21",830,81.8181818181818
"2007","138M21",846.6,45.4545454545455
"2008","138M21",863.2,72.7272727272727
"2009","138M21",879.8,72.7272727272727
"2010","138M21",896.4,63.6363636363636
"2011","138M21",913,72.7272727272727
"2012","138M21",929.6,63.6363636363636
"2013","138M21",946.2,63.6363636363636
"2014","138M21",962.8,50
"2015","138M21",979.4,36.3636363636364
"2016","138M21",996,63.6363636363636
"2017","139M18",215.8,70
"2018","139M18",232.4,81.8181818181818
"2019","139M18",249,63.6363636363636
"2020","139M18",265.6,81.8181818181818
"2021","139M18",282.2,81.8181818181818
"2022","139M18",298.8,72.7272727272727
"2023","139M18",315.4,63.6363636363636
"2024","139M18",332,72.7272727272727
"2025","139M18",348.6,81.8181818181818
"2026","139M18",365.2,72.7272727272727
"2027","139M18",381.8,90.9090909090909
"2028","139M18",398.4,90.9090909090909
"2029","139M18",415,90.9090909090909
"2030","139M18",431.6,72.7272727272727
"2031","139M18",448.2,81.8181818181818
"2032","139M18",464.8,90.9090909090909
"2033","139M18",481.4,90
"2034","139M18",498,81.8181818181818
"2035","139M18",514.6,81.8181818181818
"2036","139M18",531.2,88.8888888888889
"2037","139M18",547.8,72.7272727272727
"2038","139M18",564.4,63.6363636363636
"2039","139M18",581,72.7272727272727
"2040","139M18",597.6,81.8181818181818
"2041","139M18",614.2,90.9090909090909
"2042","139M18",630.8,90
"2043","139M18",647.4,72.7272727272727
"2044","139M18",664,72.7272727272727
"2045","139M18",680.6,72.7272727272727
"2046","139M18",697.2,90.9090909090909
"2047","139M18",713.8,72.7272727272727
"2048","139M18",730.4,63.6363636363636
"2049","139M18",747,90.9090909090909
"2050","139M18",763.6,100
"2051","139M18",780.2,90
"2052","139M18",796.8,90.9090909090909
"2053","139M18",813.4,72.7272727272727
"2054","139M18",830,81.8181818181818
"2055","139M18",846.6,81.8181818181818
"2056","139M18",863.2,90.9090909090909
"2057","139M18",879.8,81.8181818181818
"2058","139M18",896.4,100
"2059","139M18",913,72.7272727272727
"2060","139M18",929.6,72.7272727272727
"2061","139M18",946.2,90.9090909090909
"2062","139M18",962.8,90.9090909090909
"2063","139M18",979.4,81.8181818181818
"2064","139M18",996,100
"2065","140M21",215.8,72.7272727272727
"2066","140M21",232.4,77.7777777777778
"2067","140M21",249,66.6666666666667
"2068","140M21",265.6,60
"2069","140M21",282.2,100
"2070","140M21",298.8,63.6363636363636
"2071","140M21",315.4,70
"2072","140M21",332,63.6363636363636
"2073","140M21",348.6,81.8181818181818
"2074","140M21",365.2,80
"2075","140M21",381.8,80
"2076","140M21",398.4,63.6363636363636
"2077","140M21",415,80
"2078","140M21",431.6,63.6363636363636
"2079","140M21",448.2,54.5454545454545
"2080","140M21",464.8,80
"2081","140M21",481.4,66.6666666666667
"2082","140M21",498,80
"2083","140M21",514.6,36.3636363636364
"2084","140M21",531.2,60
"2085","140M21",547.8,63.6363636363636
"2086","140M21",564.4,60
"2087","140M21",581,50
"2088","140M21",597.6,100
"2089","140M21",614.2,70
"2090","140M21",630.8,60
"2091","140M21",647.4,70
"2092","140M21",664,71.4285714285714
"2093","140M21",680.6,90
"2094","140M21",697.2,70
"2095","140M21",713.8,60
"2096","140M21",730.4,81.8181818181818
"2097","140M21",747,70
"2098","140M21",763.6,90.9090909090909
"2099","140M21",780.2,66.6666666666667
"2100","140M21",796.8,80
"2101","140M21",813.4,90
"2102","140M21",830,80
"2103","140M21",846.6,70
"2104","140M21",863.2,88.8888888888889
"2105","140M21",879.8,87.5
"2106","140M21",896.4,72.7272727272727
"2107","140M21",913,72.7272727272727
"2108","140M21",929.6,72.7272727272727
"2109","140M21",946.2,90
"2110","140M21",962.8,55.5555555555556
"2111","140M21",979.4,80
"2112","140M21",996,81.8181818181818
"2113","141K20",215.8,60
"2114","141K20",232.4,83.3333333333333
"2115","141K20",249,90
"2116","141K20",265.6,100
"2117","141K20",282.2,100
"2118","141K20",298.8,100
"2119","141K20",315.4,90
"2120","141K20",332,100
"2121","141K20",348.6,90.9090909090909
"2122","141K20",365.2,70
"2123","141K20",381.8,81.8181818181818
"2124","141K20",398.4,71.4285714285714
"2125","141K20",415,90
"2126","141K20",431.6,81.8181818181818
"2127","141K20",448.2,72.7272727272727
"2128","141K20",464.8,90
"2129","141K20",481.4,90
"2130","141K20",498,81.8181818181818
"2131","141K20",514.6,100
"2132","141K20",531.2,50
"2133","141K20",547.8,81.8181818181818
"2134","141K20",564.4,72.7272727272727
"2135","141K20",581,80
"2136","141K20",597.6,90
"2137","141K20",614.2,62.5
"2138","141K20",630.8,80
"2139","141K20",647.4,90
"2140","141K20",664,55.5555555555556
"2141","141K20",680.6,80
"2142","141K20",697.2,90
"2143","141K20",713.8,80
"2144","141K20",730.4,80
"2145","141K20",747,90.9090909090909
"2146","141K20",763.6,72.7272727272727
"2147","141K20",780.2,80
"2148","141K20",796.8,90.9090909090909
"2149","141K20",813.4,50
"2150","141K20",830,80
"2151","141K20",846.6,72.7272727272727
"2152","141K20",863.2,81.8181818181818
"2153","141K20",879.8,75
"2154","141K20",896.4,72.7272727272727
"2155","141K20",913,90.9090909090909
"2156","141K20",929.6,60
"2157","141K20",946.2,90.9090909090909
"2158","141K20",962.8,80
"2159","141K20",979.4,72.7272727272727
"2160","141K20",996,100
"2161","142K20",215.8,63.6363636363636
"2162","142K20",232.4,81.8181818181818
"2163","142K20",249,54.5454545454545
"2164","142K20",265.6,72.7272727272727
"2165","142K20",282.2,100
"2166","142K20",298.8,60
"2167","142K20",315.4,81.8181818181818
"2168","142K20",332,81.8181818181818
"2169","142K20",348.6,81.8181818181818
"2170","142K20",365.2,70
"2171","142K20",381.8,45.4545454545455
"2172","142K20",398.4,81.8181818181818
"2173","142K20",415,60
"2174","142K20",431.6,45.4545454545455
"2175","142K20",448.2,60
"2176","142K20",464.8,100
"2177","142K20",481.4,63.6363636363636
"2178","142K20",498,72.7272727272727
"2179","142K20",514.6,100
"2180","142K20",531.2,81.8181818181818
"2181","142K20",547.8,81.8181818181818
"2182","142K20",564.4,90.9090909090909
"2183","142K20",581,90.9090909090909
"2184","142K20",597.6,54.5454545454545
"2185","142K20",614.2,72.7272727272727
"2186","142K20",630.8,80
"2187","142K20",647.4,90.9090909090909
"2188","142K20",664,81.8181818181818
"2189","142K20",680.6,45.4545454545455
"2190","142K20",697.2,63.6363636363636
"2191","142K20",713.8,90.9090909090909
"2192","142K20",730.4,81.8181818181818
"2193","142K20",747,72.7272727272727
"2194","142K20",763.6,80
"2195","142K20",780.2,90
"2196","142K20",796.8,72.7272727272727
"2197","142K20",813.4,60
"2198","142K20",830,100
"2199","142K20",846.6,72.7272727272727
"2200","142K20",863.2,60
"2201","142K20",879.8,63.6363636363636
"2202","142K20",896.4,90
"2203","142K20",913,72.7272727272727
"2204","142K20",929.6,80
"2205","142K20",946.2,72.7272727272727
"2206","142K20",962.8,60
"2207","142K20",979.4,81.8181818181818
"2208","142K20",996,72.7272727272727
"2209","143K20",215.8,90.9090909090909
"2210","143K20",232.4,90.9090909090909
"2211","143K20",249,100
"2212","143K20",265.6,90.9090909090909
"2213","143K20",282.2,80
"2214","143K20",298.8,63.6363636363636
"2215","143K20",315.4,100
"2216","143K20",332,100
"2217","143K20",348.6,90.9090909090909
"2218","143K20",365.2,70
"2219","143K20",381.8,81.8181818181818
"2220","143K20",398.4,90.9090909090909
"2221","143K20",415,100
"2222","143K20",431.6,72.7272727272727
"2223","143K20",448.2,63.6363636363636
"2224","143K20",464.8,72.7272727272727
"2225","143K20",481.4,90.9090909090909
"2226","143K20",498,90
"2227","143K20",514.6,77.7777777777778
"2228","143K20",531.2,81.8181818181818
"2229","143K20",547.8,100
"2230","143K20",564.4,54.5454545454545
"2231","143K20",581,100
"2232","143K20",597.6,90.9090909090909
"2233","143K20",614.2,81.8181818181818
"2234","143K20",630.8,80
"2235","143K20",647.4,63.6363636363636
"2236","143K20",664,100
"2237","143K20",680.6,81.8181818181818
"2238","143K20",697.2,81.8181818181818
"2239","143K20",713.8,81.8181818181818
"2240","143K20",730.4,100
"2241","143K20",747,100
"2242","143K20",763.6,72.7272727272727
"2243","143K20",780.2,100
"2244","143K20",796.8,90.9090909090909
"2245","143K20",813.4,100
"2246","143K20",830,70
"2247","143K20",846.6,70
"2248","143K20",863.2,72.7272727272727
"2249","143K20",879.8,90.9090909090909
"2250","143K20",896.4,72.7272727272727
"2251","143K20",913,63.6363636363636
"2252","143K20",929.6,81.8181818181818
"2253","143K20",946.2,72.7272727272727
"2254","143K20",962.8,63.6363636363636
"2255","143K20",979.4,90.9090909090909
"2256","143K20",996,72.7272727272727
"2257","144K21",215.8,63.6363636363636
"2258","144K21",232.4,81.8181818181818
"2259","144K21",249,90.9090909090909
"2260","144K21",265.6,72.7272727272727
"2261","144K21",282.2,90.9090909090909
"2262","144K21",298.8,72.7272727272727
"2263","144K21",315.4,63.6363636363636
"2264","144K21",332,54.5454545454545
"2265","144K21",348.6,81.8181818181818
"2266","144K21",365.2,81.8181818181818
"2267","144K21",381.8,81.8181818181818
"2268","144K21",398.4,90.9090909090909
