PART_ID,Block_no,Trial_no,Block_type,Trial_type,CSI,Stim_letter,Key_pressed,letter_choose,Rt,Corr,Stimulus Time,Level,Reversal,Revs_count
070M20,1,1,PS,train,29,→,right,→,1.1987318999599665,True,30,-,-,-
070M20,1,2,PS,train,33,←,left,←,0.417864799965173,True,30,-,-,-
070M20,1,3,PS,train,35,↓,down,↓,0.5674305000575259,True,30,-,-,-
070M20,1,4,PS,train,45,→,right,→,0.4504454000853002,True,30,-,-,-
070M20,1,5,PS,train,40,←,left,←,0.3679456999525428,True,30,-,-,-
070M20,1,6,PS,train,40,↑,up,↑,0.5339374000905082,True,30,-,-,-
070M20,1,7,PS,train,41,←,left,←,0.4338546999497339,True,30,-,-,-
070M20,1,8,PS,train,32,→,right,→,0.7123429999919608,True,30,-,-,-
070M20,1,9,PS,train,45,↓,down,↓,0.46776560007128865,True,30,-,-,-
070M20,1,10,PS,train,38,←,left,←,0.533861399977468,True,30,-,-,-
070M20,2,11,AS,train,31,↑,no_key,no_letter,-1.0,False,45,-,-,-
070M20,2,12,AS,train,45,→,right,→,0.5511150000384077,True,45,-,-,-
070M20,2,13,AS,train,35,↑,no_key,no_letter,-1.0,False,45,-,-,-
070M20,2,14,AS,train,38,→,right,→,1.4364910000003874,True,45,-,-,-
070M20,2,15,AS,train,43,↑,up,↑,0.5012341000838205,True,45,-,-,-
070M20,2,16,AS,train,28,←,left,←,0.6344046000158414,True,45,-,-,-
070M20,2,17,AS,train,44,↓,down,↓,0.6678664000937715,True,45,-,-,-
070M20,2,18,AS,train,40,←,left,←,0.5178342000581324,True,45,-,-,-
070M20,2,19,AS,train,29,↑,left,←,0.3345604999922216,False,45,-,-,-
070M20,2,20,AS,train,43,←,left,←,0.43442800000775605,True,45,-,-,-
070M20,-,21,PS,adaptive,35,↓,left,←,1.8250741999363527,False,10,-1,0,0
070M20,-,22,PS,adaptive,47,←,left,←,0.4099639999913052,True,11,-1,0,0
070M20,-,23,PS,adaptive,27,↓,down,↓,0.5390474000014365,True,11,1,1,1
070M20,-,24,PS,adaptive,47,←,left,←,0.4190151001093909,True,10,1,0,1
070M20,-,25,PS,adaptive,27,↓,down,↓,0.4766805999679491,True,10,1,0,1
070M20,-,26,PS,adaptive,40,↑,up,↑,0.45166310004424304,True,9,1,0,1
070M20,-,27,PS,adaptive,26,←,left,←,0.4342171000316739,True,9,1,0,1
070M20,-,28,PS,adaptive,26,↓,up,↑,0.611045700032264,False,8,-1,1,2
070M20,-,29,PS,adaptive,37,↑,up,↑,0.4719520000508055,True,9,-1,0,2
070M20,-,30,PS,adaptive,34,←,left,←,0.4319071000209078,True,9,1,1,3
070M20,-,31,PS,adaptive,47,↓,down,↓,0.433661499992013,True,8,1,0,3
070M20,-,32,PS,adaptive,32,←,left,←,0.41362390003632754,True,8,1,0,3
070M20,-,33,PS,adaptive,50,↓,left,←,0.6887714999029413,False,7,-1,1,4
070M20,-,34,AS,adaptive,29,←,left,←,0.7036489000311121,True,20,0,0,0
070M20,-,35,AS,adaptive,46,↓,down,↓,0.6392300999723375,True,20,1,0,0
070M20,-,36,AS,adaptive,25,→,down,↓,0.8541424999712035,False,19,-1,1,1
070M20,-,37,AS,adaptive,25,↓,up,↑,0.9024021000368521,False,20,-1,0,1
070M20,-,38,AS,adaptive,26,→,right,→,0.6374872999731451,True,21,-1,0,1
070M20,-,39,AS,adaptive,41,↓,down,↓,0.6013595999684185,True,21,1,1,2
070M20,-,40,AS,adaptive,25,←,left,←,0.6236250000074506,True,20,1,0,2
070M20,-,41,AS,adaptive,26,→,right,→,0.6123079999815673,True,20,1,0,2
070M20,-,42,AS,adaptive,37,↑,up,↑,0.589709599968046,True,19,1,0,2
070M20,-,43,AS,adaptive,46,↓,up,↑,0.6651689000427723,False,19,-1,1,3
070M20,-,44,AS,adaptive,41,←,left,←,0.5923926999093965,True,20,-1,0,3
070M20,-,45,AS,adaptive,39,↓,down,↓,0.6583202999318019,True,20,1,1,4
070M20,1,46,AS,intra_train,43,←,left,←,0.6351982000051066,True,28,-,-,-
070M20,1,47,AS,intra_train,38,↓,down,↓,0.6510907000629231,True,28,-,-,-
070M20,1,48,AS,intra_train,39,→,left,←,0.4837874999502674,False,28,-,-,-
